ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
tamazula ,2015-2016,32,892945.71,860301.248,7682.17,106055.85,90391.9,15663.95,0.0,0.0,3140600,31743.601,128.221994,133.087,78.817,100.902,94.451,31.039,14.287,15.221,16.987,14.248,83.876,2.721,50.346,32644.462,7542.636,11500.554,2070.021,7677.694,28790.905,0,0,0,0,0,355:05:00,06:25,00:00,08:15,60:40:00,430:25:00
tamazula ,2015-2016,33,943938.89,909621.992,8206.95,112835.45,96289.5,16545.95,0.0,0.0,3318100,33826.713,128.478685,133.326,79.024,101.046,94.511,31.062,14.299,15.26,17.032,14.273,83.799,2.697,50.37,34316.898,7907.181,12180.471,2205.27,7920.791,30213.713,0,0,0,0,0,379:35:00,06:25,00:00,08:15,60:40:00,454:55:00
tamazula ,2015-2016,34,990397.45,954771.681,8711.37,118755.35,101201.4,17553.95,0.0,0.0,3489700,35659.804,128.783935,133.589,79.067,101.134,94.537,31.093,14.311,15.304,17.085,14.306,83.731,2.689,50.382,35625.769,8280.756,12835.698,2370.506,8240.658,31727.618,0,0,0,0,0,416:30:00,06:25,00:00,08:15,60:40:00,491:49:00
tamazula ,2015-2016,35,1041172.93,1004489.479,9265.57,125569.6,105935.4,19634.2,0.0,0.0,3673200,37739.906,129.312,134.034,79.118,101.302,94.561,31.186,14.334,15.37,17.136,14.347,83.723,2.68,50.452,36683.451,8703.212,13588.2,2540.035,8584.543,33415.99,0,0,0,0,0,439:30:00,07:15,00:00,08:15,60:40:00,515:39:00
tamazula ,2015-2016,36,1090489.75,1053685.604,9825.62,132014.55,110507.1,21507.45,0.0,0.0,3860700,39763.853,129.488693,134.012,79.149,101.405,94.564,31.305,14.381,15.403,17.171,14.364,83.651,2.675,50.48,36804.146,9131.517,14312.105,2657.301,8922.511,35023.434,0,0,0,0,0,467:05:00,07:40,00:00,08:15,60:40:00,543:39:00
tamazula ,2015-2016,37,1140257.93,1102255.574,10408.09,138346.8,115360.35,22986.45,0.0,0.0,4053000,41744.512,129.520747,133.986,79.229,101.479,94.581,31.374,14.403,15.414,17.184,14.366,83.601,2.662,50.521,38002.356,9524.634,14998.671,2787.425,9195.976,36506.706,0,0,0,0,0,489:55:00,07:40,00:00,08:15,62:50:00,568:39:00
tamazula ,2015-2016,38,1156945.56,1118943.104,10529.74,141376.3,117783.85,23592.45,0.0,0.0,4185000,43494.64,129.459051,133.856,79.156,101.459,94.582,31.4,14.406,15.409,17.187,14.365,83.58,2.659,50.552,38002.456,9659.347,15306.183,2831.784,9361.77,37159.084,0,0,0,0,0,497:55:00,07:40,00:00,08:15,90:05:00,603:55:00
tres valles,2015-2016,9,105454.0,101588.496,1541.05,6944.5,6944.5,0.0,0.0,0.0,0,2256.592,94.515341,98.112,79.56,94.94,95.9,29.783,13.65,11.474,14.527,11.59,79.782,1.58,51.75,3865.504,496.941,1301.862,224.594,449.16,2472.557,0,0,0,0,0,03:25,01:19,00:00,00:00,05:24,10:10
tres valles,2015-2016,10,189852.0,182874.897,2635.99,14563.5,14563.5,0.0,0.0,0.0,0,4726.817,97.114348,100.819,80.66,95.19,95.93,29.192,13.385,11.687,14.582,11.78,80.785,1.63,51.7,6977.103,903.41,2266.981,336.412,785.06,4291.863,0,0,0,0,0,09:39,01:19,00:00,00:00,05:24,16:24
tres valles,2015-2016,11,271727.0,261393.139,3685.44,22976.6,22976.6,0.0,0.0,0.0,0,7283.506,98.893329,102.803,81.65,95.71,95.92,28.883,13.163,11.831,14.563,11.86,81.439,1.67,51.95,10333.861,1310.11,3106.847,441.694,1041.1,5899.751,0,0,0,0,0,14:29,01:19,00:00,00:00,09:54,25:44:00
tres valles,2015-2016,12,352465.0,338702.279,4807.31,31948.4,31948.4,0.0,0.0,0.0,0,9797.082,100.151104,104.221,82.44,96.08,95.98,28.556,12.977,11.939,14.587,11.93,81.785,1.68,52.07,13762.721,1690.243,3895.049,551.225,1251.51,7388.027,0,0,0,0,0,24:13:00,01:19,00:00,00:00,11:09,36:43:00
tres valles,2015-2016,13,421767.0,405051.159,5750.85,38839.35,38839.35,0.0,0.0,0.0,0,12198.063,100.807973,104.968,82.86,96.2,96.0,28.395,12.89,11.997,14.606,11.97,81.953,1.69,52.11,16715.841,2028.11,4615.557,633.777,1394.87,8672.314,0,0,0,0,0,52:33:00,01:19,00:00,00:00,17:09,71:03:00
tres valles,2015-2016,14,504411.0,484194.481,6918.44,47582.9,47582.9,0.0,0.0,0.0,0,15446.214,101.507768,105.746,82.91,96.92,96.05,28.162,12.75,12.058,14.557,11.95,82.091,1.69,52.23,20216.519,2399.652,5701.572,738.098,1552.94,10392.262,0,0,0,0,0,59:58:00,04:24,00:00,00:00,17:09,81:33:00
tres valles,2015-2016,15,589840.0,566045.516,8141.3,57056.6,57056.6,0.0,0.0,0.0,0,18020.607,101.95585,106.242,83.47,97.13,96.11,28.018,12.687,12.094,14.554,11.97,82.245,1.68,52.23,23794.484,2779.476,6452.292,857.953,1701.81,11791.531,0,0,0,0,0,65:28:00,04:24,00:00,00:00,17:09,87:03:00
tres valles,2015-2016,16,674277.0,646779.077,9339.59,66374.55,66374.55,0.0,0.0,0.0,0,20732.812,102.570949,106.932,83.92,97.27,96.13,27.84,12.604,12.147,14.573,12.01,82.413,1.69,52.24,27497.923,3163.98,7215.311,953.311,1840.32,13172.922,0,0,0,0,0,72:44:00,04:24,00:00,00:00,17:09,94:19:00
tres valles,2015-2016,17,759044.0,727924.033,10502.89,76215.65,76215.65,0.0,0.0,0.0,0,23423.569,103.385409,107.805,84.36,97.33,96.16,27.78,12.554,12.223,14.621,12.08,82.621,1.69,52.31,31119.967,3568.37,7927.175,1058.186,1957.35,14511.081,0,0,0,0,0,80:44:00,04:34,00:00,00:00,17:09,102:29:00
tres valles,2015-2016,18,845305.0,810510.255,11782.9,86322.2,86322.2,0.0,0.0,0.0,0,26104.35,104.384578,108.866,84.76,97.56,96.19,27.628,12.505,12.323,14.674,12.15,82.8,1.7,52.23,34794.745,3980.818,8645.296,1164.952,2078.66,15869.726,0,0,0,0,0,88:13:00,04:49,00:00,00:00,17:09,110:13:00
tres valles,2015-2016,19,933126.0,894641.578,13100.2,96386.35,96386.35,0.0,0.0,0.0,0,29004.583,105.321883,109.852,85.04,97.82,96.21,27.519,12.467,12.417,14.716,12.21,82.971,1.71,52.18,38484.422,4399.046,9462.963,1274.921,2197.57,17334.5,0,0,0,0,0,93:28:00,04:49,00:00,00:00,17:09,115:28:00
tres valles,2015-2016,20,1021397.0,979114.826,14432.64,105974.55,105974.55,0.0,0.0,0.0,0,32044.653,106.047287,110.627,85.11,98.0,96.22,27.46,12.445,12.489,14.75,12.26,83.119,1.72,52.16,42282.174,4818.473,10415.428,1385.248,2378.07,18997.219,0,0,0,0,0,99:33:00,04:49,00:00,00:25,17:09,121:58:00
tres valles,2015-2016,21,1112054.0,1065850.408,15749.24,116213.45,116213.45,0.0,0.0,0.0,0,34964.792,106.619224,111.241,85.15,98.11,96.22,27.39,12.42,12.544,14.775,12.3,83.249,1.73,52.12,46203.592,5273.192,11357.958,1497.324,2582.21,20710.684,0,0,0,0,0,104:33:00,05:19,00:00,00:25,17:09,127:28:00
tres valles,2015-2016,22,1203459.0,1153243.603,17114.04,127165.95,127165.95,0.0,0.0,0.0,0,37780.005,107.164037,111.83,85.27,98.12,96.22,27.345,12.405,12.598,14.815,12.35,83.361,1.74,52.09,50215.397,5730.352,12264.901,1602.339,2731.76,22329.352,0,0,0,0,0,108:18:00,05:19,00:00,00:40,17:09,131:28:00
tres valles,2015-2016,23,1285876.0,1232080.037,18292.18,137263.4,137263.4,0.0,0.0,0.0,0,40428.39,107.688878,112.391,85.4,98.08,96.22,27.344,12.385,12.646,14.86,12.41,83.513,1.75,52.15,53795.963,6150.323,13040.733,1703.97,2840.99,23736.016,0,0,0,0,0,118:39:00,05:19,00:00,00:40,17:09,141:49:00
tres valles,2015-2016,24,1358119.0,1301034.142,19451.72,146278.9,146278.9,0.0,0.0,0.0,0,42731.097,108.298927,113.051,85.54,98.04,96.23,27.353,12.384,12.711,14.929,12.48,83.596,1.75,52.17,57084.858,6509.09,13723.762,1782.382,2941.25,24956.484,0,0,0,0,0,151:13:00,05:45,00:00,00:40,17:09,174:48:00
tres valles,2015-2016,25,1442643.0,1381517.652,20829.4,157308.85,157308.85,0.0,0.0,0.0,0,45094.146,109.129773,113.958,85.81,98.16,96.29,27.31,12.377,12.801,15.009,12.56,83.683,1.74,52.14,61125.348,6868.448,14446.315,1873.849,3018.69,26207.302,0,0,0,0,0,159:53:00,06:15,00:00,00:45,17:09,184:03:00
tres valles,2015-2016,26,1527542.0,1462636.077,22106.25,167751.75,167751.75,0.0,0.0,0.0,0,47751.783,109.925964,114.804,85.96,98.24,96.32,27.292,12.382,12.887,15.087,12.64,83.781,1.74,52.1,64905.923,7234.3,15310.742,1987.261,3113.84,27646.143,0,0,0,0,0,165:28:00,06:55,00:00,00:45,17:09,190:19:00
tres valles,2015-2016,27,1609389.0,1540695.17,23412.7,178066.05,178066.05,0.0,0.0,0.0,0,50223.833,110.514118,115.442,86.11,98.35,96.36,27.287,12.395,12.955,15.142,12.69,83.807,1.73,52.05,68693.83,7604.023,16073.606,2081.581,3199.33,28958.54,0,0,0,0,0,172:24:00,07:25,00:00,00:45,17:09,197:44:00
tres valles,2015-2016,28,1689440.0,1617256.111,24648.95,188301.25,188301.25,0.0,0.0,0.0,0,52726.407,111.086046,116.044,86.24,98.46,96.38,27.26,12.396,13.017,15.19,12.74,83.871,1.73,52.0,72183.889,7970.754,16836.654,2176.484,3277.14,30261.032,0,0,0,0,0,185:09:00,08:30,00:00,00:45,17:09,211:34:00
tres valles,2015-2016,29,1773447.0,1697570.05,25961.75,199009.1,199009.1,0.0,0.0,0.0,0,55218.336,111.736174,116.73,86.36,98.62,96.38,27.25,12.406,13.088,15.236,12.79,83.946,1.74,51.95,75876.95,8398.239,17639.73,2266.99,3361.02,31665.979,0,0,0,0,0,190:34:00,08:30,00:00,00:45,17:09,216:59:00
tres valles,2015-2016,30,1858022.0,1778366.304,27364.1,210234.75,210234.75,0.0,0.0,0.0,0,57759.849,112.366313,117.399,86.49,98.78,96.38,27.243,12.412,13.155,15.279,12.84,84.037,1.75,51.9,79655.696,8837.826,18385.91,2358.265,3443.33,33025.331,0,0,0,0,0,195:19:00,08:30,00:00,00:45,17:09,221:44:00
tres valles,2015-2016,31,1940097.0,1857017.517,28806.2,221059.45,221059.45,0.0,0.0,0.0,0,60292.419,112.976926,118.031,86.58,98.99,96.39,27.253,12.427,13.224,15.318,12.88,84.084,1.75,51.86,83079.483,9251.406,19186.627,2454.766,3534.68,34427.479,0,0,0,0,0,202:34:00,09:40,00:00,00:45,17:09,230:10:00
tres valles,2015-2016,32,2018548.0,1932265.948,30208.75,231362.25,231362.25,0.0,0.0,0.0,0,62902.199,113.482269,118.55,86.63,99.17,96.39,27.276,12.446,13.285,15.354,12.91,84.082,1.76,51.82,86282.052,9665.916,19996.1,2557.237,3639.35,35858.603,0,0,0,0,0,217:05:00,10:25,00:00,00:45,17:09,245:25:00
tres valles,2015-2016,33,2097087.0,2007420.824,31516.2,241176.85,241176.85,0.0,0.0,0.0,0,65446.574,113.917741,119.006,86.64,99.24,96.39,27.318,12.469,13.332,15.388,12.95,84.156,1.76,51.8,89666.176,10098.978,20862.845,2643.128,3735.66,37340.611,0,0,0,0,0,234:45:00,11:45,00:00,00:45,17:09,264:25:00
tres valles,2015-2016,34,2174478.0,2081479.078,32891.8,250659.7,250659.7,0.0,0.0,0.0,0,67827.301,114.25448,119.359,86.63,99.27,96.38,27.357,12.495,13.373,15.422,12.98,84.165,1.77,51.76,92998.922,10536.123,21724.141,2748.639,3856.01,38864.913,0,0,0,0,0,251:27:00,12:49,00:00,00:45,17:09,282:11:00
tres valles,2015-2016,35,2258867.0,2161993.726,34439.2,260790.45,260790.45,0.0,0.0,0.0,0,70861.645,114.48491,119.615,86.55,99.3,96.36,27.406,12.521,13.401,15.443,13.0,84.181,1.78,51.73,96873.274,11032.104,22837.659,2847.501,3989.75,40707.014,0,0,0,0,0,244:52:00,23:00,00:00,00:45,17:09,285:47:00
tres valles,2015-2016,36,2329986.608,2229897.296,36225.34,271013.5,271013.5,0.0,0.0,0.0,0,73163.364,114.641038,119.787,86.61,99.3,96.34,27.459,12.544,13.417,15.457,13.02,84.234,1.79,51.72,100089.312,11462.879,23413.426,2914.731,4059.01,41850.046,0,0,0,0,0,251:24:00,22:59,00:00,00:45,21:39,296:47:00
panuco,2015-2016,9,38704.027,37095.59,448.05,2579.4,0.0,1238.15,0.0,1341.25,0,555.498,99.830101,104.159,75.515,91.835,94.071,31.697,14.449,12.168,15.578,12.464,80.01,2.276,51.5,1608.437,279.25,451.213,43.052,379.622,1153.137,0,0,0,0,0,32:06:00,00:00,00:00,00:00,00:00,32:06:00
panuco,2015-2016,10,93299.667,89199.791,1029.1,8226.55,0.0,6661.2,0.0,1565.35,0,2137.002,99.571684,104.148,78.193,94.594,94.449,31.763,14.508,12.176,15.273,12.158,79.605,2.128,51.58,4099.876,630.611,926.524,91.66,828.586,2477.381,0,0,0,0,0,42:47:00,00:00,00:00,00:00,08:00,50:47:00
panuco,2015-2016,11,146745.587,140042.677,1658.1,14273.4,0.0,10256.15,0.0,4017.25,0,3926.585,101.834092,106.708,80.249,95.945,94.709,31.04,14.22,12.3,14.971,12.142,81.104,2.097,51.52,6702.91,954.999,1477.71,112.051,1020.375,3565.135,0,0,0,0,0,70:29:00,00:00,00:00,00:00,08:00,78:29:00
panuco,2015-2016,12,205548.717,195937.626,2353.6,20597.25,0.0,15188.15,0.0,5409.1,0,5418.538,103.869303,108.964,81.899,96.205,94.857,30.298,14.101,12.45,14.945,12.275,82.139,2.113,50.78,9611.091,1316.057,1973.704,141.269,1201.209,4632.239,0,0,0,0,0,86:37:00,00:00,00:00,11:26,08:00,106:03:00
panuco,2015-2016,13,271149.857,258096.36,3087.55,27764.15,0.0,19344.9,0.0,8419.25,0,7474.482,105.155031,110.473,82.481,96.578,95.016,29.798,13.979,12.55,14.935,12.347,82.674,2.099,50.44,13053.497,1695.998,2630.878,171.413,1463.432,5961.721,0,0,0,0,0,102:28:00,00:00,00:00,11:26,08:00,121:54:00
panuco,2015-2016,14,314020.447,298806.713,3544.8,33067.05,0.0,22260.3,0.0,10806.75,0,8861.199,106.136369,111.54,83.209,96.691,95.115,29.513,13.872,12.636,14.986,12.43,82.943,2.092,50.36,15213.734,1938.427,3034.714,192.386,1497.222,6662.749,0,0,0,0,0,119:40:00,00:00,00:00,19:26,50:05:00,189:11:00
panuco,2015-2016,15,363583.617,345807.542,4091.55,38231.55,0.0,22260.3,0.0,15971.25,0,10236.62,105.855549,111.297,83.209,96.202,95.052,29.497,13.869,12.621,15.077,12.47,82.71,2.117,50.3,17776.075,2270.463,3537.811,232.276,1664.743,7705.293,0,0,0,0,0,151:50:00,00:00,00:00,19:26,60:00:00,231:16:00
panuco,2015-2016,16,425706.007,404408.794,4775.1,45277.25,0.0,22812.3,0.0,22464.95,0,12099.196,106.810944,112.436,83.635,96.321,95.183,29.236,13.806,12.705,15.124,12.554,83.011,2.093,50.12,21297.213,2605.353,4165.149,265.026,1815.575,8851.103,0,0,0,0,0,170:37:00,00:00,00:00,23:19,60:00:00,253:56:00
panuco,2015-2016,17,486723.497,462254.32,5468.1,52256.3,0.0,25176.85,0.0,27079.45,0,13905.335,107.833267,113.541,83.908,96.305,95.219,29.094,13.773,12.801,15.196,12.657,83.292,2.103,49.99,24469.177,2978.688,4819.81,295.877,1931.719,10026.094,0,0,0,0,0,195:58:00,00:00,00:00,23:51,60:00:00,279:49:00
panuco,2015-2016,18,549553.687,521193.931,6233.59,59523.3,0.0,31581.95,0.0,27941.35,0,16067.274,109.081315,115.017,84.088,96.584,95.312,28.934,13.716,12.917,15.243,12.747,83.627,2.093,49.94,28359.756,3327.823,5617.826,330.823,2018.808,11295.28,0,0,0,0,0,219:09:00,00:00,00:00,23:51,60:00:00,303:00:00
panuco,2015-2016,19,600484.147,569473.067,6952.64,65821.0,0.0,33409.5,0.0,32411.5,0,17690.386,110.081561,116.076,84.158,96.443,95.213,28.984,13.709,13.013,15.313,12.847,83.898,2.149,49.98,31011.08,3740.803,6205.546,353.069,2080.088,12379.506,0,0,0,0,0,259:40:00,00:00,00:00,23:57,60:00:00,343:37:00
panuco,2015-2016,20,662295.767,628026.943,7650.25,73083.5,0.0,33409.5,0.0,39674.0,0,19517.965,111.161115,117.227,84.341,96.801,95.214,29.008,13.738,13.118,15.322,12.903,84.212,2.164,49.9,34268.824,4157.724,6870.636,389.862,2185.758,13603.98,0,0,0,0,0,282:18:00,00:00,00:00,23:57,60:00:00,366:15:00
panuco,2015-2016,21,721285.567,684094.32,8398.225,79979.55,0.0,39632.05,0.0,40347.5,0,21603.739,111.864245,117.946,84.402,97.065,95.218,29.026,13.77,13.187,15.323,12.936,84.423,2.173,49.81,37191.247,4548.511,7553.614,412.013,2321.954,14836.092,0,0,0,0,0,311:32:00,00:00,00:00,23:57,60:00:00,395:29:00
panuco,2015-2016,22,770383.647,730614.816,8944.725,86184.25,0.0,45836.75,0.0,40347.5,0,23104.724,112.552955,118.679,84.449,97.235,95.155,29.116,13.816,13.262,15.349,12.978,84.553,2.207,49.76,39768.831,4950.081,8104.191,428.465,2405.097,15887.834,0,0,0,0,0,357:24:00,00:00,00:00,23:57,60:00:00,441:21:00
panuco,2015-2016,23,822868.017,780518.239,9561.225,92271.85,0.0,51924.35,0.0,40347.5,0,24737.444,113.155654,119.295,84.544,97.428,95.152,29.152,13.841,13.329,15.381,13.018,84.632,2.217,49.72,42349.778,5317.415,8670.03,449.297,2515.613,16952.355,0,0,0,0,0,399:20:00,00:00,00:00,23:57,60:00:00,483:17:00
panuco,2015-2016,24,878072.767,832796.994,10288.725,99544.95,0.0,59197.45,0.0,40347.5,0,26532.686,114.077279,120.279,84.61,97.771,95.165,29.209,13.88,13.437,15.445,13.079,84.684,2.224,49.67,45275.773,5705.213,9269.231,486.884,2696.99,18158.318,0,0,0,0,0,429:13:00,00:00,00:00,23:57,62:55:00,516:05:00
panuco,2015-2016,25,930069.927,881975.306,10886.775,106015.75,0.0,65668.25,0.0,40347.5,0,28277.997,114.751686,121.009,84.568,98.058,95.131,29.272,13.908,13.516,15.478,13.113,84.722,2.248,49.65,48094.621,6120.894,9910.684,515.422,2853.133,19400.133,0,0,0,0,0,461:28:00,00:00,00:00,25:12:00,62:55:00,549:35:00
panuco,2015-2016,26,989798.307,938671.45,11630.775,113494.7,0.0,73147.2,0.0,40347.5,0,30319.705,115.580333,121.876,84.58,98.421,95.141,29.341,13.949,13.614,15.526,13.161,84.765,2.255,49.61,51126.857,6548.216,10688.878,542.97,2999.178,20779.242,0,0,0,0,0,478:32:00,00:00,00:00,25:12:00,62:55:00,566:39:00
panuco,2015-2016,27,1042074.642,988324.419,12403.025,120153.8,0.0,79806.3,0.0,40347.5,0,32580.637,116.143413,122.46,84.447,98.721,95.13,29.45,14.019,13.689,15.566,13.191,84.741,2.264,49.53,53750.223,6946.929,11442.526,565.711,3230.804,22185.97,0,0,0,0,0,509:35:00,00:00,00:00,25:12:00,62:55:00,597:42:00
panuco,2015-2016,28,1085978.612,1029934.355,13076.525,125604.4,0.0,85256.9,0.0,40347.5,0,34313.195,116.728575,123.08,84.27,98.776,95.062,29.524,14.039,13.757,15.617,13.24,84.776,2.301,49.54,56044.257,7376.753,12031.708,591.185,3499.793,23499.439,0,0,0,0,0,558:21:00,00:00,00:00,25:12:00,62:55:00,646:28:00
panuco,2015-2016,29,1134273.592,1075795.096,13807.025,131769.45,0.0,91421.95,0.0,40347.5,0,36163.324,117.355638,123.735,84.204,98.968,95.062,29.611,14.08,13.83,15.658,13.284,84.835,2.306,49.53,58478.496,7746.152,12702.326,610.575,3719.072,24778.125,0,0,0,0,0,578:36:00,00:00,00:00,53:12:00,62:55:00,694:43:00
panuco,2015-2016,30,1184535.492,1123695.681,14619.025,138050.4,0.0,97702.9,0.0,40347.5,0,37811.588,117.843937,124.224,84.125,99.051,95.027,29.762,14.13,13.898,15.73,13.334,84.768,2.322,49.58,60839.811,8187.215,13282.004,647.95,4018.35,26135.519,0,0,0,0,0,605:57:00,00:00,00:00,55:31:00,68:02:00,729:30:00
panuco,2015-2016,31,1234943.062,1171547.87,15418.525,144408.15,0.0,104060.65,0.0,40347.5,0,39545.545,118.083701,124.473,83.946,99.043,94.961,29.951,14.207,13.937,15.771,13.363,84.73,2.345,49.59,63395.192,8673.107,13893.724,690.063,4374.734,27631.628,0,0,0,0,0,615:54:00,00:00,00:00,71:05:00,76:34:00,763:33:00
panuco,2015-2016,32,1287432.872,1220970.79,16241.025,150821.45,0.0,110473.95,0.0,40347.5,0,41212.415,118.278547,124.717,83.925,99.167,94.939,30.087,14.284,13.965,15.773,13.37,84.761,2.349,49.54,66462.082,9098.256,14491.747,723.277,4587.517,28900.797,0,0,0,0,0,627:55:00,00:00,00:00,92:15:00,76:34:00,796:44:00
panuco,2015-2016,33,1340976.91,1271463.393,17139.275,157309.25,0.0,114263.25,0.0,43046.0,0,42970.027,118.38833,124.861,83.892,99.18,94.889,30.253,14.373,13.985,15.781,13.38,84.782,2.363,49.49,69513.517,9585.425,15070.12,747.776,4804.172,30207.493,0,0,0,0,0,635:58:00,00:00,00:00,114:00:00,76:34:00,826:32:00
panuco,2015-2016,34,1385141.23,1313168.525,17851.525,162298.25,0.0,114263.25,0.0,48035.0,0,44474.656,118.002999,124.471,83.795,99.12,94.824,30.456,14.469,13.97,15.81,13.365,84.532,2.374,49.46,71972.705,10015.674,15572.471,809.832,4960.041,31358.018,0,0,0,0,0,646:22:00,00:00,00:00,114:00:00,106:34:00,866:56:00
panuco,2015-2016,35,1436109.19,1361364.022,18774.525,167981.75,0.0,114263.25,0.0,53718.5,0,46312.886,117.56942,124.025,83.684,98.968,94.744,30.732,14.593,13.947,15.831,13.352,84.342,2.385,49.46,74745.168,10526.598,16218.525,901.832,5032.612,32679.567,0,0,0,0,0,676:17:00,00:00,00:00,114:00:00,106:34:00,896:51:00
panuco,2015-2016,36,1483029.22,1405820.541,19678.275,172775.95,0.0,114263.25,0.0,58512.7,0,48366.403,117.107744,123.539,83.536,98.797,94.659,31.001,14.696,13.92,15.852,13.337,84.135,2.398,49.51,77208.679,11026.65,16763.234,960.321,5237.171,33987.376,0,0,0,0,0,693:17:00,00:00,00:00,115:00:00,121:20:00,929:37:00
panuco,2015-2016,37,1527993.59,1448334.936,20532.225,176806.7,0.0,114263.25,0.0,62543.45,0,49892.003,116.634261,123.049,83.283,98.657,94.566,31.228,14.779,13.886,15.851,13.31,83.97,2.416,49.55,79658.654,11529.802,17269.623,1010.396,5658.424,35468.245,0,0,0,0,0,722:19:00,00:00,00:00,115:00:00,127:49:00,965:08:00
panuco,2015-2016,38,1571605.6,1489580.33,21118.256,180226.7,0.0,114263.25,0.0,65963.45,0,51569.084,115.874011,122.255,82.87,0.0,0.0,0.0,14.865,13.823,15.851,0.0,83.747,0.0,49.63,0.0,12038.499,17884.872,1068.692,6223.558,37215.621,0,0,0,0,0,748:23:00,00:00,00:00,117:13:00,139:24:00,1005:00:00
panuco,2015-2016,39,1574887.68,1492688.925,21487.125,181127.2,0.0,114263.25,0.0,66863.95,0,52559.51,115.816917,122.195,82.798,98.336,94.446,31.511,14.873,13.818,15.849,13.271,83.735,2.436,49.63,82198.755,12087.246,17993.501,1076.255,6277.809,37434.811,0,0,0,0,0,748:46:00,00:00,00:00,117:13:00,162:24:00,1028:23:00
jose ma. morelos,2015-2016,14,30803.25,30063.524,385.43,2053.55,0.0,2053.55,0.0,0.0,0,859.611,82.35007,84.376,79.702,96.895,95.299,27.319,12.21,10.113,12.937,9.946,76.879,1.74,52.79,739.726,146.444,363.268,35.278,87.307,632.297,2046,0,0,0,2046,00:00,00:00,00:00,00:00,00:00,00:00
jose ma. morelos,2015-2016,15,59819.62,58180.223,718.55,4318.65,0.0,4318.65,0.0,0.0,0,1994.461,81.894772,84.202,79.944,97.278,95.175,27.362,12.25,10.07,12.837,9.852,76.747,1.776,52.67,1639.397,290.631,678.613,70.599,168.232,1208.075,2046,0,0,0,2046,04:30,01:25,00:00,02:25,00:00,08:20
jose ma. morelos,2015-2016,16,89761.6,87212.727,1066.71,7114.7,0.0,7114.7,0.0,0.0,0,3178.041,84.666974,87.141,80.741,97.619,95.179,26.939,12.103,10.348,13.033,10.089,77.412,1.852,52.43,2548.873,447.816,991.777,114.019,235.179,1788.791,2046,0,0,0,2046,08:55,03:10,00:00,03:05,00:00,15:10
jose ma. morelos,2015-2016,17,118990.69,115549.174,1405.01,9825.1,0.0,9825.1,0.0,0.0,0,4313.676,86.045869,88.609,81.161,97.673,95.129,26.81,12.165,10.501,13.169,10.227,77.663,1.908,51.92,3441.516,608.634,1300.979,150.233,294.038,2353.884,2046,0,0,0,2046,20:00,04:55,00:00,04:20,00:00,29:15:00
jose ma. morelos,2015-2016,18,149058.27,144684.999,1806.36,12629.7,0.0,12629.7,0.0,0.0,0,5504.502,86.849892,89.475,81.452,97.472,95.089,26.793,12.225,10.597,13.298,10.338,77.743,1.942,51.63,4373.271,775.673,1624.849,180.246,349.124,2929.892,2046,0,0,0,2046,25:50:00,05:50,00:00,04:55,00:00,36:35:00
jose ma. morelos,2015-2016,19,177676.46,172448.424,2106.36,15307.25,0.0,15307.25,0.0,0.0,0,6593.806,87.700929,90.36,81.612,97.558,95.13,26.804,12.262,10.697,13.403,10.431,77.824,1.943,51.5,5228.036,925.535,1946.632,221.997,400.585,3494.749,2046,0,0,0,2046,31:50:00,07:55,00:00,07:00,00:00,46:45:00
jose ma. morelos,2015-2016,20,202873.94,196924.347,2425.32,17758.5,0.0,17758.5,0.0,0.0,0,7570.8,88.978333,91.667,81.763,97.57,95.201,26.821,12.326,10.841,13.556,10.578,78.028,1.94,51.29,5949.593,1055.523,2237.637,270.877,447.064,4011.101,2046,0,0,0,2046,57:25:00,11:15,00:00,12:35,00:00,81:15:00
jose ma. morelos,2015-2016,21,233450.56,226575.491,2830.85,20798.1,0.0,20798.1,0.0,0.0,0,8764.252,90.151313,92.887,81.929,97.757,95.291,26.801,12.383,10.976,13.685,10.699,78.177,1.929,51.05,6875.069,1206.693,2605.102,317.034,501.531,4630.36,2046,0,0,0,2046,58:50:00,11:50,00:00,13:00,00:00,83:40:00
jose ma. morelos,2015-2016,22,261247.98,253553.384,3218.47,23611.15,0.0,23611.15,0.0,0.0,0,9894.031,91.299274,94.07,82.087,97.921,95.314,26.872,12.439,11.108,13.805,10.813,78.323,1.937,50.95,7694.596,1359.781,2927.237,360.011,551.31,5198.339,2046,0,0,0,2046,67:50:00,12:45,00:00,13:20,00:00,93:55:00
