ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,azucar_pol_menor_99_2,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
san rafael de pucte,2024-2025,18,264656.51,248702.382,6637.2,8313.0,0.0,8313.0,0.0,0.0,0.0,0,12198.936,0.0,0.0,41.434,99.2482516,95.6337914,21.5916113,9.897,9.47,14.111,9.125,64.667,1.915,50.423,15954.128,1094.318,7813.533,454.665,5316.094,14678.607,0.0,0.0,0.0,0,0.0,126:34:00,00:00,00:00,67:55:00,232:29:00,426:58:00,95.686,21.596,82.108,447.773,3284592.0,39.874722,3.141
san rafael de pucte,2024-2025,19,295191.0,276782.692,7414.75,8942.5,0.0,8942.5,0.0,0.0,0.0,0,14248.404,0.0,0.0,40.486,99.4169365,95.7466524,21.4990122,9.874,9.485,14.188,9.134,64.383,1.876,50.381,18408.308,1190.848,8816.558,510.449,6144.839,16662.691,0.0,0.0,0.0,0,0.0,163:38:00,00:00,00:00,72:55:00,282:43:00,519:16:00,96.053,21.374,82.216,448.156,3669340.0,39.811322,3.0293
san rafael de pucte,2024-2025,20,338155.27,316063.057,8787.5,11204.5,0.0,11204.5,0.0,0.0,0.0,0,16973.587,0.0,0.0,40.142,98.9948597,95.8287691,21.8523355,10.09,9.499,14.371,9.195,63.982,1.813,50.239,22092.212,1339.841,10280.184,594.619,7012.181,19226.821,0.0,0.0,0.0,0,0.0,169:23:00,00:00,00:00,100:35:00,314:57:00,584:55:00,94.141,22.615,81.409,452.38,4263532.0,38.481396,3.3134
san rafael de pucte,2024-2025,21,376924.82,351849.383,9725.76,13271.5,0.0,13271.5,0.0,0.0,0.0,0,19233.553,0.0,0.0,40.28,98.9335942,95.8800973,21.8657108,10.106,9.496,14.459,9.203,63.647,1.789,50.222,25075.437,1474.574,11431.586,673.479,7794.877,21374.512,0.0,0.0,0.0,0,0.0,171:44:00,00:00,00:00,120:59:00,366:00:00,658:43:00,93.961,21.618,82.461,447.532,4803677.0,38.755307,3.5209
san rafael de pucte,2024-2025,22,423200.86,394078.536,10812.82,16380.0,0.0,16380.0,0.0,0.0,0.0,0,21881.709,0.0,0.0,42.891,98.9729969,95.9120094,22.0472187,10.195,9.531,14.5,9.236,63.699,1.767,50.246,29122.324,1648.95,12440.102,770.191,8176.464,23035.703,0.0,0.0,0.0,0,0.0,180:15:00,00:00,00:00,144:41:00,388:25:00,713:21:00,93.494,22.254,82.347,453.361,5409987.0,39.138805,3.8705
san rafael de pucte,2024-2025,23,475982.84,441660.838,11984.93,19869.0,0.0,19869.0,0.0,0.0,0.0,0,24847.51,0.0,0.0,45.612,98.9444926,95.938477,22.2907551,10.329,9.569,14.469,9.278,64.126,1.744,50.225,34322.002,1849.941,13425.95,890.849,8605.689,24772.425,0.0,0.0,0.0,0,0.0,200:38:00,00:00,00:00,162:03:00,388:25:00,751:06:00,92.645,24.666,80.953,459.142,6110907.0,39.715112,4.1743
san rafael de pucte,2024-2025,24,535050.09,494866.822,13329.88,24025.5,0.0,24025.5,0.0,0.0,0.0,0,27784.727,0.0,0.0,48.363,98.7801587,95.926052,22.7909351,10.595,9.624,14.471,9.346,64.582,1.72,50.148,40183.267,2097.799,14411.361,1012.904,9067.215,26589.276,0.0,0.0,0.0,0,0.0,223:32:00,00:00,00:00,153:04:00,396:34:00,773:10:00,90.834,27.086,79.176,464.163,6910983.0,40.139152,4.4903
san rafael de pucte,2024-2025,25,587818.57,542457.856,14613.73,28258.5,0.0,28258.5,0.0,0.0,0.0,0,30279.217,0.0,0.0,51.005,98.7789954,95.9120344,23.2227155,10.816,9.699,14.463,9.418,65.116,1.707,50.122,45360.714,2330.744,15081.42,1111.876,9410.48,27934.514,0.0,0.0,0.0,0,0.0,243:47:00,00:00,00:00,161:12:00,396:34:00,801:33:00,89.678,28.738,78.563,469.856,7700397.0,40.223719,4.8073
san rafael de pucte,2024-2025,26,641876.61,591328.546,15708.11,32958.0,0.0,32958.0,0.0,0.0,0.0,0,32616.181,0.0,0.0,53.585,98.6873714,95.9074129,23.56404,10.992,9.798,14.493,9.522,65.704,1.702,50.097,50548.064,2573.957,15813.606,1208.646,9595.906,29192.106,0.0,0.0,0.0,0,0.0,270:19:00,00:00,00:00,161:12:00,396:34:00,828:05:00,89.142,29.725,92.125,471.14,8379770.0,40.862752,5.1346
san rafael de pucte,2024-2025,27,704787.39,648039.037,17063.91,38068.5,0.0,38068.5,0.0,0.0,0.0,0,35741.232,0.0,0.0,55.625,98.7505992,95.931753,23.8291988,11.137,9.887,14.505,9.605,66.215,1.688,50.059,56748.353,2834.767,16888.673,1318.306,9878.855,30920.593,0.0,0.0,0.0,0,0.0,282:56:00,00:00,00:00,161:12:00,396:34:00,840:42:00,88.77,31.164,77.152,470.163,9128383.0,41.302807,5.4014
san rafael de pucte,2024-2025,28,765938.23,703050.447,18571.57,43134.0,0.0,43134.0,0.0,0.0,0.0,0,38591.697,0.0,0.0,57.485,98.8690558,95.9584411,24.003467,11.236,9.959,14.513,9.666,66.599,1.677,50.03,62887.783,3082.867,17775.357,1435.77,10136.319,32430.304,0.0,0.0,0.0,0,0.0,304:45:00,00:00,00:00,163:12:00,396:34:00,864:31:00,88.634,32.389,76.327,470.915,10007998.0,41.242513,5.6315
san rafael de pucte,2024-2025,29,831716.52,762285.396,20237.62,48394.5,0.0,48394.5,0.0,0.0,0.0,0,41729.867,0.0,0.0,58.816,98.854745,95.9592493,24.2727693,11.371,10.033,14.546,9.739,66.951,1.67,50.031,69431.124,3371.723,18933.8,1562.946,10496.352,34364.812,0.0,0.0,0.0,0,0.0,318:52:00,00:00,00:00,163:12:00,396:34:00,878:38:00,88.234,33.671,75.503,470.196,10894697.0,41.097546,5.8186
san rafael de pucte,2024-2025,30,890858.67,815607.739,21782.62,52891.0,0.0,50883.0,0.0,0.0,2008.0,0,44607.523,0.0,0.0,59.774,98.7766286,95.9462894,24.6044643,11.534,10.09,14.581,9.801,67.222,1.662,50.03,75250.931,3643.964,20037.073,1665.576,10813.711,36160.315,0.0,0.0,0.0,0,0.0,344:03:00,00:00,00:00,167:47:00,396:34:00,908:24:00,87.486,34.424,75.161,471.163,11740014.0,40.897682,5.937
san rafael de pucte,2024-2025,31,953305.92,871872.751,23488.65,58588.4,0.0,50883.0,0.0,0.0,7705.4,0,47827.117,0.0,0.0,60.959,98.8328826,95.9515569,24.8604019,11.661,10.155,14.613,9.859,67.466,1.654,50.032,81433.169,3919.078,20980.709,1770.532,11122.712,37793.022,0.0,0.0,0.0,0,0.0,360:25:00,00:00,00:00,167:55:00,396:34:00,924:54:00,87.083,35.286,74.592,470.918,12618745.0,40.585811,6.1458
san rafael de pucte,2024-2025,32,1007518.75,920840.762,25055.13,63353.8,0.0,50883.0,0.0,0.0,12470.8,0,50250.15,0.0,0.0,61.852,98.8485805,95.9624714,24.9952033,11.73,10.214,14.656,9.916,67.661,1.65,50.026,86677.988,4155.076,21909.833,1853.459,11339.751,39258.11,0.0,0.0,0.0,0,0.0,386:10:00,00:00,00:00,180:20:00,398:16:00,964:46:00,87.079,35.833,74.507,473.39,13480438.0,40.212074,6.2881
san rafael de pucte,2024-2025,33,1060471.74,968740.991,26595.9,68321.0,0.0,50883.0,0.0,0.0,17438.0,0,52808.138,0.0,0.0,62.892,98.839035,95.9721999,25.158,11.81,10.269,14.697,9.971,67.843,1.644,50.035,91730.749,4386.264,22618.671,1943.081,11462.668,40410.674,0.0,0.0,0.0,0,0.0,389:03:00,00:00,00:00,214:39:00,402:16:00,1005:58:00,86.954,36.27,74.624,472.619,14328821.0,39.873504,6.4425
san rafael de pucte,2024-2025,34,1108989.5,1012516.477,28033.26,72854.2,0.0,50883.0,0.0,0.0,21971.2,0,54724.115,0.0,0.0,63.732,98.867768,95.9705427,25.339,11.893,10.331,14.741,10.029,68.032,1.643,50.055,96473.023,4616.722,23373.988,2011.23,11551.825,41553.754,0.0,0.0,0.0,0,0.0,408:06:00,00:00,00:00,239:55:00,402:16:00,1050:17:00,86.872,36.426,74.94,475.919,15172472.0,39.559776,6.5694
san rafael de pucte,2024-2025,35,1149693.96,1049459.907,29321.13,76261.7,0.0,52757.8,0.0,0.0,23503.9,0,56388.971,0.0,0.0,64.248,98.8444026,95.9217291,25.437,11.922,10.379,14.778,10.072,68.156,1.664,50.091,100234.053,4866.587,24100.325,2053.756,11641.628,42662.285,0.0,0.0,0.0,0,0.0,460:35:00,00:00,00:00,253:35:00,402:16:00,1116:26:00,87.06,36.406,75.415,479.393,15862974.0,39.210424,6.6332
san rafael de pucte,2024-2025,36,1181007.51,1078080.411,30335.25,79314.9,0.0,53336.8,0.0,0.0,25978.1,0,57729.771,0.0,0.0,64.707,98.9047859,95.923262,25.476,11.934,10.411,14.799,10.097,68.227,1.666,50.117,102927.099,5012.545,24603.171,2091.003,11688.217,43394.924,0.0,0.0,0.0,0,0.0,485:24:00,00:00,00:00,313:11:00,406:46:00,1205:21:00,87.24,35.991,75.987,484.567,16461748.0,38.931853,6.7158
san rafael de pucte,2024-2025,37,1201657.9,1097140.967,31290.72,81252.1,0.0,53336.8,0.0,0.0,27915.3,0,60319.611,0.0,0.0,64.396,98.9774718,95.9316794,25.471,11.928,10.426,14.803,10.105,68.262,1.665,50.133,104516.933,5096.874,25048.712,2124.278,12336.127,44605.991,0.0,0.0,0.0,0,0.0,506:33:00,00:00,00:00,382:05:00,406:46:00,1295:24:00,87.405,35.506,76.369,491.855,17087332.0,38.403012,6.7616
santa clara,2024-2025,15,12175.14,11724.01,148.19,486.776,0.0,486.776,0.0,0.0,0.0,0,0.005,0.0,106.896,78.427,100.483,96.062,27.782,13.632,12.581,15.26,12.027,78.812,1.783,48.34,451.13,60.321,164.746,9.161,96.213,330.441,0.0,0.0,0.0,0,0.0,17:12,00:00,00:00,00:00,03:30,20:42,92.29,33.789,66.211,0.45,179426.0,82.158985,3.9981
santa clara,2024-2025,16,14575.14,14027.92,177.668,765.825,0.0,765.825,0.0,0.0,0.0,0,0.008,0.0,105.839,77.031,100.722,96.224,27.754,13.653,12.486,15.21,11.929,78.438,1.699,48.33,547.22,68.718,182.865,9.373,157.061,418.017,0.0,0.0,0.0,0,0.0,17:47,00:00,00:00,00:00,158:25:00,176:12:00,91.452,34.464,65.536,0.508,231734.0,82.035819,5.2543
santa clara,2024-2025,17,40423.31,38912.51,486.865,3262.7,0.0,3262.7,0.0,0.0,0.0,0,1075.0,0.0,105.075,80.78,102.121,96.578,26.921,13.427,12.411,15.03,11.737,78.083,1.578,47.82,1510.8,171.699,490.934,25.526,276.087,964.246,0.0,0.0,0.0,0,0.0,45:32:00,03:35,00:00,00:50,158:25:00,208:22:00,92.433,33.198,66.802,0.545,717818.0,83.027759,8.0713
santa clara,2024-2025,18,66158.31,63714.88,805.102,6167.35,0.0,6167.35,0.0,0.0,0.0,0,2190.0,0.0,107.045,82.901,102.487,96.628,27.155,13.616,12.629,15.17,11.908,78.482,1.568,47.58,2443.43,281.713,774.061,36.322,336.612,1428.708,0.0,0.0,0.0,0,0.0,73:22:00,03:35,00:00,01:05,158:25:00,236:27:00,92.751,31.802,68.198,0.553,1211007.0,82.173823,9.3221
santa clara,2024-2025,19,91701.2,88218.53,1148.444,9148.3,0.0,9148.3,0.0,0.0,0.0,0,3260.0,0.0,108.873,83.886,102.229,96.556,27.376,13.749,12.821,15.38,12.109,78.713,1.613,47.44,3482.67,404.931,1073.99,45.79,369.796,1894.507,0.0,0.0,0.0,0,0.0,101:42:00,03:35,00:00,01:10,158:25:00,264:52:00,93.25,32.823,67.177,0.55,1705226.0,79.848212,9.9762
santa clara,2024-2025,20,118261.2,113737.12,1518.673,12205.675,0.0,12205.675,0.0,0.0,0.0,0,4360.0,0.0,110.388,84.457,102.237,96.585,27.539,13.888,12.977,15.51,12.259,79.047,1.609,47.24,4524.08,524.148,1359.655,61.933,439.65,2385.386,0.0,0.0,0.0,0,0.0,123:37:00,03:35,00:00,01:45,158:25:00,287:22:00,93.44,32.683,67.317,0.561,2222187.0,77.871404,10.3209
santa clara,2024-2025,21,144765.14,139175.29,1859.0,15367.0,0.0,15367.0,0.0,0.0,0.0,0,5455.0,0.0,111.51,84.598,101.945,96.601,27.691,14.007,13.096,15.66,12.409,79.25,1.607,47.1,5589.85,644.391,1671.109,73.105,531.371,2919.976,0.0,0.0,0.0,0,0.0,144:17:00,03:35,00:00,03:50,158:25:00,310:07:00,93.496,32.683,67.317,0.561,2718831.0,77.872587,10.6151
santa clara,2024-2025,22,171250.14,164495.32,2240.496,18479.7,0.0,18479.7,0.0,0.0,0.0,0,6455.0,0.0,113.117,84.561,101.655,96.587,27.947,14.135,13.25,15.81,12.589,79.625,1.618,47.1,6754.82,774.451,1982.833,87.13,658.86,3503.274,0.0,0.0,0.0,0,0.0,168:32:00,03:35,00:00,03:50,158:25:00,334:22:00,93.739,32.852,67.148,0.562,3211798.0,76.43403,10.791
santa clara,2024-2025,23,196410.14,188510.85,2605.487,21570.275,0.0,21570.275,0.0,0.0,0.0,0,7500.0,0.0,114.537,84.682,101.614,96.573,28.043,14.176,13.382,15.91,12.718,79.917,1.635,47.11,7899.29,900.685,2284.521,98.718,742.144,4026.068,0.0,0.0,0.0,0,0.0,199:06:00,03:35,00:00,04:05,158:25:00,365:11:00,94.399,33.164,66.836,0.554,3711693.0,75.383273,10.9822
santa clara,2024-2025,24,221580.14,212498.45,2968.688,24822.225,0.0,24822.225,0.0,0.0,0.0,0,8530.0,0.0,115.588,84.871,101.539,96.57,28.192,14.264,13.483,16.0,12.823,80.124,1.641,47.07,9081.69,1024.879,2576.873,108.905,809.346,4520.003,0.0,0.0,0.0,0,0.0,228:51:00,03:35,00:00,04:55,158:25:00,395:46:00,94.525,33.374,66.626,0.557,4192654.0,74.639079,11.2023
santa clara,2024-2025,25,247581.14,237281.13,3341.747,28016.25,0.0,28016.25,0.0,0.0,0.0,0,9670.0,0.0,116.756,84.869,101.486,96.549,28.415,14.38,13.602,16.11,12.941,80.333,1.652,47.05,10300.01,1162.059,2905.781,121.124,906.64,5095.604,0.0,0.0,0.0,0,0.0,253:38:00,03:35,00:00,05:38,158:25:00,421:16:00,94.59,33.195,66.805,0.559,4698713.0,74.087338,11.3159
santa clara,2024-2025,26,274141.14,262580.82,3730.495,31234.825,0.0,31234.825,0.0,0.0,0.0,0,10795.0,0.0,117.799,84.929,101.479,96.534,28.635,14.503,13.708,16.19,13.04,80.539,1.659,47.01,11560.32,1302.562,3234.699,132.009,994.137,5663.407,0.0,0.0,0.0,0,0.0,265:53:00,03:35,00:00,13:53,158:25:00,441:46:00,94.518,32.944,65.855,0.56,5213330.0,73.486531,11.3937
santa clara,2024-2025,27,299821.14,287010.31,4108.136,34489.05,0.0,34489.05,0.0,0.0,0.0,0,11985.0,0.0,118.445,84.905,101.503,96.516,28.744,14.551,13.774,16.25,13.097,80.601,1.67,47.02,12810.83,1438.902,3547.735,146.132,1101.174,6233.943,0.0,0.0,0.0,0,0.0,273:42:00,03:35,00:00,32:13:00,158:25:00,467:55:00,94.66,32.583,66.333,0.561,5723567.0,72.982281,11.5032
santa clara,2024-2025,28,325771.14,311707.52,4490.972,37668.95,0.0,37668.95,0.0,0.0,0.0,0,13130.0,0.0,118.971,84.88,101.345,96.519,28.853,14.618,13.827,16.32,13.169,80.691,1.668,46.98,14063.62,1568.122,3890.511,155.792,1196.662,6811.087,0.0,0.0,0.0,0,0.0,284:55:00,03:35,00:00,45:23:00,158:25:00,492:18:00,94.589,32.268,66.734,0.562,6241630.0,72.539116,11.563
santa clara,2024-2025,29,345715.94,330612.92,4786.998,40123.45,0.0,40123.45,0.0,0.0,0.0,0,14050.0,0.0,118.972,84.755,101.178,96.488,29.077,14.734,13.834,16.36,13.193,80.66,1.671,46.97,15103.02,1679.569,4165.45,165.918,1280.114,7291.051,0.0,0.0,0.0,0,0.0,305:20:00,03:35,00:00,81:18:00,158:25:00,548:38:00,93.892,32.443,66.617,0.566,6653642.0,72.219779,11.6059
santa clara,2024-2025,30,366139.86,349959.18,5136.986,42541.575,0.0,42541.575,0.0,0.0,0.0,0,15025.0,0.0,118.826,84.54,101.123,96.446,29.336,14.86,13.829,16.37,13.189,80.588,1.675,46.97,16180.68,1799.661,4457.938,172.676,1397.538,7827.813,0.0,0.0,0.0,0,0.0,312:30:00,03:35,00:00,122:08:00,158:25:00,596:38:00,93.062,32.728,66.384,0.569,7020288.0,71.27523,11.6189
santa clara,2024-2025,31,378322.76,361201.91,5339.538,43729.425,0.0,43729.425,0.0,0.0,0.0,0,15615.0,0.0,118.753,84.419,101.044,96.425,29.434,14.908,13.818,16.38,13.186,80.503,1.678,46.97,17120.85,1868.611,4635.902,178.436,1461.838,8144.787,0.0,0.0,0.0,0,0.0,316:22:00,03:35,00:00,220:09:00,158:25:00,698:31:00,92.688,33.831,65.31,0.572,7308330.0,70.853088,11.5587
santa clara,2024-2025,32,383035.78,365522.75,5398.37,44555.625,0.0,44555.625,0.0,0.0,0.0,0,16500.0,0.0,118.625,83.782,100.993,96.414,29.481,14.931,13.806,16.39,13.18,80.424,1.679,46.97,17513.03,1896.222,4739.709,183.411,1757.086,8576.428,0.0,0.0,0.0,0,0.0,316:27:00,03:35,00:00,305:46:00,158:25:00,784:13:00,92.465,34.39,64.761,0.589,7604310.0,70.953969,11.6322
santa rosalia,2024-2025,12,8952.0,0.0,166.083,416.7,0.0,94.5,0.0,0.0,322.2,0,19.205,0.0,0.0,75.06,0.0,0.0,0.0,12.657,11.015,14.446,0.0,80.043,0.0,57.004,0.0,105.186,57.382,5.55,77.793,245.911,0.0,0.0,0.0,0,0.0,00:00,00:00,00:00,00:00,00:00,03:35,0.0,0.0,0.0,0.0,0.0,53.90076,4.6548
santa rosalia,2024-2025,13,38488.0,37409.019,573.079,2734.2,0.0,2251.5,0.0,0.0,482.7,0,867.927,0.0,0.0,77.661,92.7547158,93.1695323,30.6900047,12.972,11.638,14.421,11.69,81.06,2.59,53.053,1078.981,305.943,428.388,28.144,238.113,1000.586,0.0,0.0,0.0,0,0.0,08:49,00:03,00:00,31:06:00,00:00,39:58:00,89.716,0.575,99.761,688.931,1007050.0,67.160025,7.104
santa rosalia,2024-2025,14,64854.0,62964.598,976.57,5029.2,0.0,4147.5,0.0,0.0,881.7,0,1779.884,0.0,0.0,78.03,95.4398279,93.9542963,29.4969516,12.728,11.683,14.199,11.502,81.005,2.394,52.312,1889.402,458.095,766.516,53.119,386.97,1664.698,0.0,0.0,0.0,0,0.0,14:48,00:03,24:00:00,55:00:00,00:00,93:51:00,91.796,2.613,99.609,638.458,1582630.0,66.409985,7.7546
santa rosalia,2024-2025,15,93072.0,90255.781,1420.51,7886.7,0.0,6799.5,0.0,0.0,1087.2,0,2872.167,0.0,0.0,78.318,95.8592606,94.291619,29.3106853,12.97,11.788,14.282,11.595,81.186,2.295,51.63,2816.22,626.261,1133.128,77.441,541.909,2378.736,0.0,0.0,0.0,0,0.0,33:44:00,00:03,24:00:00,64:37:00,23:56,146:20:00,90.881,4.088,99.122,609.652,2217810.0,65.52013,8.4737
santa rosalia,2024-2025,16,97349.0,94410.879,1476.86,8416.2,0.0,7329.0,0.0,0.0,1087.2,0,3306.937,0.0,0.0,78.221,95.8775118,94.3323516,29.325838,13.014,11.771,14.273,11.582,81.141,2.275,51.55,2938.122,649.467,1194.838,83.77,567.571,2495.644,0.0,0.0,0.0,0,0.0,33:49:00,00:05,24:00:00,64:37:00,174:03:00,296:34:00,90.447,3.908,99.16,660.588,2502080.0,65.9162,8.6453
santa rosalia,2024-2025,17,97349.0,94410.879,1476.86,8416.2,0.0,7329.0,0.0,0.0,1087.2,0,3306.937,0.0,0.0,78.221,95.8775118,94.3323516,29.325838,13.014,11.771,14.273,11.582,81.141,2.275,51.55,2938.122,649.467,1194.838,83.77,567.571,2495.644,0.0,0.0,0.0,0,0.0,33:49:00,00:05,24:00:00,64:37:00,342:03:00,464:34:00,90.447,3.908,99.16,660.588,2502080.0,65.9162,8.6453
santa rosalia,2024-2025,18,110341.0,107048.176,1651.811,9467.7,0.0,8202.0,0.0,0.0,1265.7,0,3741.744,0.0,0.0,77.671,95.9523051,94.4430008,29.4091797,13.137,11.785,14.278,11.599,81.237,2.227,51.374,3292.824,722.59,1385.647,100.783,694.412,2903.43,0.0,0.0,0.0,0,0.0,34:25:00,00:05,24:00:00,75:03:00,444:01:00,577:34:00,89.705,3.448,99.106,673.01,2929700.0,66.800015,8.5804
santa rosalia,2024-2025,19,127062.0,123273.409,1892.165,10840.2,0.0,9255.0,0.0,0.0,1585.2,0,4259.66,0.0,0.0,77.065,96.4060781,94.577153,29.2515961,13.167,11.755,14.226,11.532,81.063,2.179,51.144,3788.591,809.981,1633.852,120.201,861.622,3425.653,0.0,0.0,0.0,0,0.0,36:32:00,00:05,24:00:00,84:17:00,529:41:00,674:35:00,89.28,2.994,99.223,673.833,3408460.0,67.151649,8.5314
santa rosalia,2024-2025,20,156759.0,151942.336,2320.98,13693.2,0.0,11962.5,0.0,0.0,1730.7,0,5524.911,0.0,0.0,76.92,96.7491991,94.7138838,29.1172328,13.226,11.82,14.26,11.571,81.146,2.146,50.842,4816.664,979.429,2024.039,153.755,1119.193,4276.415,0.0,0.0,0.0,0,0.0,46:09:00,00:05,24:00:00,103:48:00,544:35:00,718:37:00,89.363,3.925,99.325,666.39,4142730.0,67.540004,8.7351
santa rosalia,2024-2025,21,174684.0,169194.584,2561.74,15422.7,0.0,13660.5,0.0,0.0,1762.2,0,6244.142,0.0,0.0,76.956,97.0693681,94.7961542,28.9493703,13.22,11.819,14.224,11.542,81.15,2.125,50.66,5489.416,1074.4,2245.053,176.106,1262.195,4757.757,0.0,0.0,0.0,0,0.0,56:41:00,00:05,24:00:00,103:48:00,625:41:00,810:15:00,89.401,4.796,99.261,663.916,4568140.0,68.189589,8.8289
santa rosalia,2024-2025,22,182034.0,176346.228,2657.43,15917.7,0.0,13812.0,0.0,0.0,2105.7,0,6630.56,0.0,0.0,76.724,97.2024847,94.8254811,28.8993221,13.236,11.772,14.204,11.484,80.851,2.108,50.557,5687.772,1108.864,2360.623,182.708,1335.695,4987.893,0.0,0.0,0.0,0,0.0,58:40:00,00:09,24:00:00,103:48:00,758:52:00,945:29:00,88.942,4.603,99.272,665.593,4786590.0,68.500016,8.7443
santa rosalia,2024-2025,23,215768.0,208792.491,3148.98,19204.2,0.0,16989.0,0.0,0.0,2215.2,0,7943.11,0.0,0.0,76.856,97.7995231,94.9028549,28.6704196,13.204,11.841,14.188,11.49,80.987,2.105,50.323,6975.509,1302.296,2816.119,222.171,1572.619,5913.207,0.0,0.0,0.0,0,0.0,72:36:00,00:17,24:00:00,107:37:00,758:52:00,963:22:00,89.676,5.806,99.385,648.792,5531520.0,68.519965,8.9003
santa rosalia,2024-2025,24,246507.0,238018.568,3624.052,22270.2,0.0,19957.5,0.0,0.0,2312.7,0,9153.676,0.0,0.0,77.422,98.1997181,94.9255039,28.5078197,13.152,11.896,14.192,11.499,81.026,2.118,50.242,8488.433,1488.07,3140.562,250.663,1741.499,6620.796,0.0,0.0,0.0,0,0.0,87:10:00,00:17,24:00:00,127:10:00,758:52:00,997:29:00,90.453,7.219,99.454,636.057,6220760.0,68.019719,9.0343
santa rosalia,2024-2025,25,278152.0,267372.945,4149.032,25200.6,0.0,22482.0,0.0,0.0,2718.6,0,10130.326,0.0,0.0,77.733,98.5207753,94.9408848,28.3545493,13.132,11.935,14.198,11.501,81.006,2.13,50.063,10779.056,1679.489,3531.588,278.264,1902.648,7391.99,0.0,0.0,0.0,0,0.0,103:50:00,00:17,24:00:00,141:22:00,758:52:00,1028:21:00,90.886,8.382,99.516,629.719,6973320.0,67.040215,9.06
santa rosalia,2024-2025,26,311909.0,299396.949,4679.1,28842.0,0.0,22482.0,0.0,0.0,6360.0,0,11798.727,0.0,0.0,77.985,98.6544085,94.8501893,28.38512,13.149,11.989,14.229,11.527,81.007,2.175,50.007,12512.051,1925.761,3939.513,305.224,2062.001,8232.497,0.0,0.0,0.0,0,0.0,112:36:00,00:17,24:00:00,152:08:00,758:52:00,1047:53:00,91.18,9.397,99.569,621.725,7738780.0,66.660041,9.2469
santa rosalia,2024-2025,27,339892.0,326098.852,5171.82,31754.0,0.0,22482.0,0.0,0.0,9272.0,0,12908.46,0.0,0.0,78.089,98.623436,94.7229284,28.4804288,13.182,12.062,14.312,11.585,80.945,2.235,49.966,13793.149,2163.485,4311.275,325.551,2182.574,8982.884,0.0,0.0,0.0,0,0.0,134:31:00,00:26,24:00:00,177:24:00,758:52:00,1095:13:00,91.502,9.941,99.604,619.369,8427130.0,65.719997,9.3423
santa rosalia,2024-2025,28,366812.0,351647.581,5634.59,34303.9,0.0,23356.5,0.0,0.0,10947.4,0,14025.788,0.0,0.0,78.048,98.6188295,94.6436428,28.5598895,13.193,12.116,14.37,11.628,80.917,2.272,50.003,15164.419,2380.521,4694.058,350.827,2330.58,9755.982,0.0,0.0,0.0,0,0.0,137:09:00,00:26,24:00:00,195:40:00,789:36:00,1146:51:00,91.837,10.811,99.628,621.363,9131310.0,65.100033,9.3519
santa rosalia,2024-2025,29,402797.0,386244.106,6207.38,37860.4,0.0,26896.5,0.0,0.0,10963.9,0,15602.777,0.0,0.0,77.986,98.6318565,94.535676,28.6802161,13.221,12.208,14.455,11.701,80.945,2.326,50.023,16552.894,2686.942,5205.897,386.136,2546.025,10824.993,0.0,0.0,0.0,0,0.0,147:58:00,00:26,24:00:00,195:40:00,789:36:00,1157:40:00,92.336,11.028,99.661,613.214,9890700.0,64.890018,9.3993
santa rosalia,2024-2025,30,438816.0,420748.04,6830.88,41773.9,0.0,30745.5,0.0,0.0,11028.4,0,17555.213,0.0,0.0,77.964,98.716815,94.5008204,28.7254063,13.23,12.298,14.554,11.773,80.892,2.354,50.02,18067.959,2967.708,5731.851,417.154,2775.463,11892.17,0.0,0.0,0.0,0,0.0,156:46:00,00:26,24:00:00,195:40:00,789:36:00,1166:28:00,92.955,11.381,99.52,606.748,10686030.0,64.240039,9.5196
santa rosalia,2024-2025,31,473116.0,453455.469,7421.43,45324.4,0.0,34267.5,0.0,0.0,11056.9,0,19437.702,0.0,0.0,77.803,98.757387,94.4467885,28.814566,13.246,12.364,14.635,11.824,80.791,2.383,50.062,19660.53,3248.33,6283.133,444.624,3008.215,12984.293,0.0,0.0,0.0,0,0.0,161:58:00,00:26,24:00:00,205:51:00,789:36:00,1181:51:00,93.34,12.17,99.146,601.805,11455070.0,63.749978,9.5799
