ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total
ingenio plan de ayala s.a. de c.v.,2012-2013,32,1148630.0,1095851.715,15094.27,131768.3,131768.3,0.0,0.0,0.0,0,42897.058,0.0,0.0,82.22,100.406,96.178,26.585,12.359,14.234,16.8,13.63,81.162,2.05,50.26,52778.285,6248.192,14744.124,2348.269,5728.281,29068.866,0,1146773,0,0,1146773,313:05:00,12:20,00:00,72:55:00,275:50:00,674:10:00
ingenio plan de ayala s.a. de c.v.,2012-2013,33,1171570.0,1117695.118,15535.27,134436.25,134436.25,0.0,0.0,0.0,0,44217.105,0.0,0.0,81.811,100.399,96.164,26.685,12.396,14.236,16.81,13.64,81.11,2.05,50.28,53874.882,6398.809,15168.544,2442.045,6328.212,30337.61,0,1146773,0,0,1146773,332:10:00,12:20,00:00,74:05:00,338:30:00,757:05:00
ingenio plan de ayala s.a. de c.v.,2012-2013,34,1213070.0,1157321.69,16181.63,138262.65,138262.65,0.0,0.0,0.0,0,46081.934,0.0,0.0,81.306,100.342,96.121,26.853,12.455,14.232,16.83,13.63,81.01,2.06,50.31,55748.31,6697.113,15961.639,2538.183,7076.237,32273.172,0,1215548,0,0,1215548,348:15:00,12:20,00:00,76:00:00,338:30:00,775:05:00
ingenio plan de ayala s.a. de c.v.,2012-2013,35,1245020.0,1187774.637,16717.08,141578.15,138311.75,3266.4,0.0,0.0,0,47904.081,0.0,0.0,80.797,100.217,96.094,27.035,12.53,14.205,16.84,13.62,80.896,2.05,50.34,57245.363,6907.488,16574.117,2625.814,7853.528,33960.947,0,1247248,0,0,1247248,378:25:00,13:25,00:00,76:30:00,359:05:00,827:25:00
ingenio plan de ayala s.a. de c.v.,2012-2013,36,1286895.0,1227512.736,17590.3,145989.7,138311.75,7677.95,0.0,0.0,0,50193.4,0.0,0.0,80.355,100.001,96.063,27.242,12.612,14.183,16.86,13.62,80.819,2.05,50.38,59382.264,7185.736,17250.264,2736.133,8683.862,35855.995,0,1250448,0,0,1250448,385:25:00,13:40,00:00,85:40:00,359:05:00,843:50:00
ingenio plan de ayala s.a. de c.v.,2012-2013,37,1329854.0,1270471.736,18340.322,150226.2,138311.75,11914.45,0.0,0.0,0,51691.443,0.0,0.0,0.0,0.0,0.0,0.0,12.68,14.146,0.0,0.0,80.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1286373,0,0,1286373,391:15:00,13:40,00:00,87:05:00,363:10:00,855:10:00
ingenio plan de ayala s.a. de c.v.,2012-2013,38,1339321.424,1272205.547,18601.33,151650.0,138311.75,13338.25,0.0,0.0,0,52645.105,117.900302,124.12,80.056,99.726,96.021,27.463,12.697,14.132,16.864,13.607,80.682,2.047,50.43,67115.877,7530.408,17291.631,2880.91,9433.409,37766.358,0,1315873,0,0,1315873,392:10:00,13:40,00:00,87:05:00,364:25:00,857:20:00
fideicomiso ingenio plan de san luis,2012-2013,9,66400.0,63526.756,886.0,5469.15,5469.15,0.0,0.0,0.0,0,1427.092,0.0,0.0,81.285,100.994,97.045,26.604,13.53,13.37,15.65,12.85,82.11,1.49,46.91,2873.244,262.383,989.303,130.365,279.893,1661.944,36265,247561,0,0,283826,05:55,00:10,00:00,00:05,57:45:00,63:55:00
fideicomiso ingenio plan de san luis,2012-2013,10,116075.0,111046.11,1719.0,10865.55,10865.55,0.0,0.0,0.0,0,3124.522,0.0,0.0,81.728,100.111,97.078,26.313,13.26,13.41,15.71,13.01,82.8,1.49,47.42,5028.89,454.89,1617.916,213.132,558.837,2844.775,36265,573826,0,0,610091,28:00:00,00:10,00:00,00:05,57:45:00,85:60
fideicomiso ingenio plan de san luis,2012-2013,11,156525.0,149912.16,2314.0,15608.45,15608.45,0.0,0.0,0.0,0,4526.626,0.0,0.0,82.11,99.833,97.082,26.146,13.16,13.49,15.78,13.12,83.13,1.51,47.49,6612.84,616.143,2084.797,287.001,789.706,3777.647,36265,906227,0,0,942492,61:50:00,00:10,00:00,00:05,68:30:00,130:35:00
fideicomiso ingenio plan de san luis,2012-2013,12,205050.0,196600.19,3032.0,21155.15,21155.15,0.0,0.0,0.0,0,6216.534,0.0,0.0,82.385,99.33,97.03,26.21,13.13,13.53,15.85,13.22,83.39,1.53,47.67,8449.81,823.964,2665.303,360.901,1036.34,4886.508,36265,1077405,0,0,1113670,82:55:00,00:10,00:00,00:05,68:30:00,151:40:00
fideicomiso ingenio plan de san luis,2012-2013,13,248500.0,238536.99,3672.5,26500.85,26500.85,0.0,0.0,0.0,0,7749.385,0.0,0.0,82.707,99.144,97.013,26.199,13.08,13.68,15.99,13.39,83.72,1.56,47.85,9963.01,1015.592,3181.994,432.617,1249.409,5879.612,36265,1305101,0,0,1341366,118:20:00,00:10,00:00,00:05,68:30:00,187:05:00
fideicomiso ingenio plan de san luis,2012-2013,14,277450.0,266388.91,3893.3,30134.4,30134.4,0.0,0.0,0.0,0,8785.188,0.0,0.0,82.852,99.021,96.871,26.271,13.06,13.75,16.04,13.45,83.86,1.64,48.0,11061.09,1193.51,3477.574,479.784,1390.203,6541.071,36265,1552169,0,0,1588434,126:05:00,00:10,00:00,00:05,141:35:00,267:55:00
fideicomiso ingenio plan de san luis,2012-2013,15,317940.0,305399.28,4150.3,34910.85,34910.85,0.0,0.0,0.0,0,10074.458,0.0,0.0,83.06,99.064,96.954,26.105,12.99,13.82,16.11,13.52,83.91,1.61,47.96,12540.72,1337.926,3977.698,538.809,1586.888,7441.321,36265,1793007,0,0,1829272,147:50:00,00:10,00:00,00:05,169:05:00,317:10:00
fideicomiso ingenio plan de san luis,2012-2013,16,367290.0,353334.44,4586.0,41125.6,41125.6,0.0,0.0,0.0,0,11688.286,0.0,0.0,83.441,99.06,97.029,25.929,12.922,13.917,16.2,13.63,84.135,1.59,47.92,13955.56,1518.403,4504.396,614.989,1826.377,8464.165,36265,2030347,0,0,2066612,174:45:00,00:10,00:00,00:05,169:05:00,344:05:00
fideicomiso ingenio plan de san luis,2012-2013,17,415845.0,400559.35,5196.0,47460.8,47460.8,0.0,0.0,0.0,0,13233.683,0.0,0.0,83.817,99.132,97.071,25.765,12.806,14.055,16.31,13.76,84.364,1.6,48.05,15285.65,1712.143,4997.255,686.784,2061.776,9457.958,36265,2196467,0,0,2232732,198:30:00,00:10,00:00,00:05,169:05:00,367:50:00
fideicomiso ingenio plan de san luis,2012-2013,18,462145.0,445566.47,5793.0,53611.15,53611.15,0.0,0.0,0.0,0,14829.003,0.0,0.0,84.115,98.97,97.075,25.787,12.787,14.165,16.43,13.89,84.545,1.61,48.17,16578.53,1914.92,5456.591,741.131,2286.265,10398.907,36265,2210059,0,0,2246324,230:15:00,00:40,00:00,00:15,169:50:00,400:15:00
fideicomiso ingenio plan de san luis,2012-2013,19,510045.0,492163.91,6373.0,60152.1,60152.1,0.0,0.0,0.0,0,16517.964,0.0,0.0,84.352,98.794,97.059,25.903,12.817,14.263,16.55,14.01,84.658,1.62,48.26,17881.09,2139.801,5939.236,788.597,2516.546,11384.18,36265,2210059,0,0,2246324,252:30:00,00:45,00:00,00:15,169:05:00,422:35:00
fideicomiso ingenio plan de san luis,2012-2013,20,563245.0,543875.35,7042.0,67209.15,67209.15,0.0,0.0,0.0,0,18190.404,0.0,0.0,84.519,98.513,97.034,26.001,12.851,14.351,16.68,14.14,84.723,1.64,48.3,19369.65,2397.616,6500.574,844.312,2771.377,12513.879,36265,2210059,0,0,2246324,261:55:00,00:45,00:00,02:35,169:50:00,434:20:00
fideicomiso ingenio plan de san luis,2012-2013,21,609175.0,588553.39,7699.0,73500.55,73500.55,0.0,0.0,0.0,0,19968.431,0.0,0.0,84.713,98.429,97.051,25.991,12.87,14.418,16.77,14.22,84.775,1.64,48.23,20621.61,2589.653,7001.093,888.277,2947.225,13426.248,36265,2210059,0,0,2246324,277:15:00,02:30,00:00,03:55,180:20:00,463:60
fideicomiso ingenio plan de san luis,2012-2013,22,659195.0,637299.44,8279.0,80412.25,80412.25,0.0,0.0,0.0,0,21526.375,0.0,0.0,85.001,98.398,97.056,25.995,12.893,14.527,16.89,14.33,84.86,1.65,48.14,21895.56,2819.249,7525.411,932.072,3085.898,14362.63,36265,2210059,0,0,2246324,295:55:00,02:30,00:00,03:55,180:20:00,482:40:00
fideicomiso ingenio plan de san luis,2012-2013,23,704620.0,681540.28,8629.0,86885.85,86885.85,0.0,0.0,0.0,0,23136.382,0.0,0.0,85.219,98.406,97.069,26.017,12.915,14.608,16.99,14.41,84.807,1.65,48.11,23079.72,3017.0,8019.896,968.371,3208.678,15213.945,36265,2210059,0,0,2246324,327:20:00,02:30,00:00,03:55,180:20:00,514:05:00
fideicomiso ingenio plan de san luis,2012-2013,24,756500.0,732030.77,9261.0,93966.25,93966.25,0.0,0.0,0.0,0,24887.349,0.0,0.0,85.451,98.376,97.058,26.109,12.941,14.681,17.08,14.48,84.795,1.65,48.19,24469.23,3266.988,8578.211,1005.148,3308.409,16158.756,36265,2210059,0,0,2246324,337:30:00,02:30,00:00,04:00,180:20:00,524:20:00
fideicomiso ingenio plan de san luis,2012-2013,25,808150.0,782306.02,9917.0,100880.05,100880.05,0.0,0.0,0.0,0,26406.094,0.0,0.0,85.621,98.325,97.003,26.213,12.976,14.751,17.17,14.55,84.732,1.69,48.22,25843.98,3572.232,9131.493,1039.437,3397.667,17140.829,36265,2210059,0,0,2246324,345:05:00,02:30,00:00,05:40,180:20:00,533:35:00
fideicomiso ingenio plan de san luis,2012-2013,26,849675.0,822749.79,10631.0,107184.95,101155.9,6029.05,0.0,0.0,0,28161.931,0.0,0.0,85.704,98.158,96.939,26.403,13.047,14.787,17.26,14.6,84.617,1.71,48.27,26925.21,3845.726,9578.665,1068.352,3468.952,17961.695,36265,2210059,0,0,2246324,387:05:00,02:45,00:00,05:40,180:20:00,575:50:00
fideicomiso ingenio plan de san luis,2012-2013,27,902775.0,874452.78,11319.0,114505.25,101155.9,13349.35,0.0,0.0,0,29782.364,0.0,0.0,85.869,98.083,96.927,26.562,13.115,14.841,17.34,14.67,84.563,1.72,48.32,28322.22,4117.437,10174.052,1102.158,3540.31,18933.957,36265,2221027,0,0,2257292,401:10:00,02:45,00:00,05:45,180:20:00,589:60
fideicomiso ingenio plan de san luis,2012-2013,28,959575.0,929846.48,12247.0,122384.5,101155.9,21228.6,0.0,0.0,0,31753.174,0.0,0.0,86.03,97.867,96.911,26.824,13.237,14.925,17.47,14.78,84.617,1.72,48.35,29728.52,4423.239,10830.143,1138.168,3615.642,20007.192,36265,2221027,0,0,2257292,404:55:00,02:45,00:00,07:40,180:20:00,595:40:00
fideicomiso ingenio plan de san luis,2012-2013,29,1011350.0,980170.05,13072.0,129663.85,101155.9,28507.95,0.0,0.0,0,33984.766,0.0,0.0,86.081,97.654,96.886,27.059,13.341,14.993,17.58,14.88,84.591,1.73,48.39,31179.95,4722.458,11502.207,1174.342,3706.959,21105.966,36265,2231886,0,0,2268151,424:25:00,03:10,00:00,07:50,180:20:00,615:45:00
fideicomiso ingenio plan de san luis,2012-2013,30,1061200.0,1028584.68,13858.0,136303.4,101155.9,35147.5,0.0,0.0,0,36519.047,0.0,0.0,85.968,97.514,96.867,27.27,13.44,15.037,17.68,14.94,84.51,1.73,48.41,32615.32,4999.107,12377.938,1210.2,3803.856,22391.101,36265,2231886,0,0,2268151,446:55:00,04:00,00:00,07:50,180:20:00,638:15:00
fideicomiso ingenio plan de san luis,2012-2013,31,1114650.0,1080476.59,14702.0,143597.95,101155.9,42442.05,0.0,0.0,0,38780.832,0.0,0.0,85.777,97.379,96.834,27.491,13.544,15.072,17.76,14.99,84.386,1.74,48.41,34173.41,5319.71,13414.421,1251.528,3908.857,23894.516,36265,2234580,0,0,2270845,459:45:00,03:40,00:00,07:50,180:20:00,651:35:00
fideicomiso ingenio plan de san luis,2012-2013,32,1169200.0,1133341.13,15606.0,150882.25,101155.9,49726.35,0.0,0.0,0,41619.398,0.0,0.0,85.745,97.26,96.784,27.715,13.652,15.117,17.85,15.04,84.288,1.75,48.4,35858.87,5683.929,14198.777,1294.978,4016.319,25194.003,36265,2234580,0,0,2270845,466:30:00,03:40,00:00,10:00,180:20:00,660:30:00
fideicomiso ingenio plan de san luis,2012-2013,33,1202375.0,1165412.95,16217.0,155255.8,101155.9,54099.9,0.0,0.0,0,43254.878,0.0,0.0,85.691,97.199,96.768,27.817,13.703,15.122,17.88,15.05,84.206,1.76,48.39,36962.05,5877.104,14734.839,1324.772,4081.2,26017.915,36265,2234580,0,0,2270845,471:10:00,03:40,00:00,13:40,242:45:00,731:15:00
fideicomiso ingenio plan de san luis,2012-2013,34,1251025.0,1214062.95,17036.772,161269.9,101155.9,60114.0,0.0,0.0,0,45354.665,0.0,0.0,0.0,0.0,0.0,0.0,13.765,15.124,0.0,0.0,84.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36265,2234580,0,0,2270845,475:20:00,04:30,00:00,33:55:00,242:45:00,756:30:00
fideicomiso ingenio plan de san luis,2012-2013,35,1273490.76,1233849.716,17872.36,164952.7,101155.9,63796.8,0.0,0.0,0,47508.097,127.97244,132.084,85.489,96.942,96.661,28.039,13.78,15.121,17.937,15.077,84.053,1.801,48.45,39641.044,6430.261,15930.643,1388.78,4193.74,27943.424,36265,2270927,20974,0,2328166,492:55:00,05:40,00:00,33:55:00,242:45:00,775:15:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,16,37948.82,36591.446,618.0,2304.8,0.0,2304.8,0.0,0.0,0,1.1,0.0,0.0,75.705,97.179,96.363,24.611,11.566,12.702,15.958,12.596,78.932,1.877,50.25,1357.374,175.298,447.764,32.927,515.218,1171.207,0,0,0,0,0,37:00:00,03:30,00:00,00:00,135:20:00,183:35:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,17,70213.51,67238.277,1012.53,3890.55,0.0,3752.95,137.6,0.0,0,1002.959,0.0,0.0,75.881,95.478,96.342,25.097,11.759,12.484,16.173,12.597,77.889,1.82,50.449,2975.233,320.635,838.166,76.859,878.241,2113.901,0,0,0,0,0,49:25:00,03:40,00:00,00:00,186:15:00,248:10:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,18,103784.55,99609.196,1529.09,6753.25,1488.15,3939.1,1326.0,0.0,0,2293.299,0.0,0.0,74.972,94.884,96.37,25.402,11.892,12.414,16.21,12.609,77.785,1.774,50.558,4175.354,467.713,1250.239,125.259,1381.66,3224.871,0,0,0,0,0,72:55:00,09:41,00:00,02:20,212:00:00,312:11:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,19,130775.3,125430.022,1985.0,9137.15,2919.95,4095.9,2121.3,0.0,0,3232.853,0.0,0.0,74.653,94.713,96.429,25.557,11.95,12.467,16.29,12.693,77.919,1.742,50.674,5345.278,582.241,1578.25,162.392,1809.082,4131.965,0,0,0,0,0,73:45:00,09:41,00:00,02:20,288:00:00,389:01:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,20,187672.43,180481.689,2933.0,14953.9,7143.4,4193.65,3616.85,0.0,0,4905.199,0.0,0.0,76.24,94.144,96.506,25.785,12.063,12.601,16.285,12.917,79.318,1.708,50.744,7190.741,826.36,2161.365,225.312,2406.705,5619.742,0,0,0,0,0,74:55:00,10:11,00:00,02:20,288:00:00,390:41:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,21,218998.25,210730.848,3455.0,19637.6,9788.0,4276.6,5573.0,0.0,0,6364.813,0.0,0.0,76.137,93.745,96.464,26.036,12.18,12.618,16.307,12.984,79.622,1.714,50.749,8267.402,977.148,2644.552,268.899,2703.196,6593.795,0,0,0,0,0,145:30:00,10:16,00:00,02:20,288:00:00,467:36:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,22,275368.12,265069.029,4394.48,24679.25,12585.3,4576.9,7517.05,0.0,0,8311.598,0.0,0.0,76.783,94.175,96.591,25.966,12.173,12.719,16.21,13.045,80.475,1.67,50.737,10299.091,1194.072,3312.589,333.396,3292.797,8132.854,0,0,0,0,0,152:25:00,12:36,00:00,02:20,288:00:00,476:51:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,23,338547.82,325722.279,5446.48,31557.45,16593.75,5071.85,9891.85,0.0,0,10253.908,0.0,0.0,77.876,94.31,96.578,26.039,12.229,12.823,16.193,13.131,81.091,1.685,50.656,12825.541,1485.593,3926.424,402.097,3789.41,9603.524,0,0,0,0,0,155:10:00,08:05,00:00,02:20,288:00:00,475:05:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,24,368275.66,353983.985,5941.93,35124.15,18360.05,5415.2,11348.9,0.0,0,11328.313,0.0,0.0,78.011,94.12,96.505,26.215,12.298,12.861,16.229,13.187,81.256,1.715,50.674,14291.675,1655.319,4206.251,463.388,4089.138,10414.096,0,0,0,0,0,155:50:00,09:30,00:00,02:20,370:35:00,567:20:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,25,430880.57,413185.518,6984.93,41390.6,20757.3,6528.75,14104.55,0.0,0,13568.011,0.0,0.0,78.563,94.635,96.521,26.077,12.231,12.931,16.165,13.188,81.584,1.725,50.675,17695.052,1938.568,4861.909,553.975,4590.829,11945.281,0,0,0,0,0,160:30:00,09:45,00:00,02:20,370:35:00,572:15:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,26,488915.36,467727.114,7935.93,47406.35,24000.7,7088.7,16316.95,0.0,0,15749.169,0.0,0.0,78.802,95.17,96.485,25.958,12.147,12.987,16.092,13.167,81.823,1.759,50.748,21188.246,2231.906,5427.715,641.865,5157.151,13458.637,0,0,0,0,0,167:35:00,12:05,00:00,02:20,370:35:00,587:50:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,27,552607.7,528009.727,8996.93,54146.95,27840.1,7714.25,18592.6,0.0,0,18154.877,0.0,0.0,79.055,95.321,96.408,26.188,12.235,13.063,16.118,13.212,81.97,1.792,50.782,24597.973,2592.918,6086.392,719.423,5721.986,15120.719,0,0,0,0,0,167:45:00,12:45,01:00,02:20,370:35:00,589:40:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,28,607941.32,580142.317,9919.13,60022.75,31375.2,7979.0,20668.55,0.0,0,20534.298,0.0,0.0,79.069,95.411,96.32,26.411,12.331,13.119,16.148,13.244,82.016,1.828,50.766,27799.003,2934.789,6825.209,799.053,6134.817,16693.868,0,0,0,0,0,174:40:00,19:35,01:00,02:20,370:35:00,609:65
ingenio presidente benito juarez s.a. de c.v.,2012-2013,29,670766.49,638966.668,11002.13,67256.45,35689.2,8341.8,23225.45,0.0,0,23162.463,0.0,0.0,79.23,95.629,96.245,26.692,12.437,13.192,16.199,13.277,81.962,1.856,50.824,31799.822,3322.541,7642.875,873.735,6542.168,18381.319,0,0,0,0,0,177:00:00,21:55,01:00,02:20,370:35:00,614:05:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,30,727518.82,691812.534,11907.13,73063.2,38641.45,8570.95,25850.8,0.0,0,26045.216,0.0,0.0,79.128,95.815,96.121,26.914,12.496,13.228,16.196,13.27,81.934,1.906,50.921,35706.286,3732.828,8447.287,945.872,6960.935,20086.922,0,0,0,0,0,179:35:00,36:20:00,01:00,02:20,379:05:00,639:35:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,31,790312.07,751068.403,12989.13,80504.3,43937.95,8893.75,27672.6,0.0,0,29027.644,0.0,0.0,79.062,95.968,95.972,27.146,12.559,13.306,16.235,13.307,81.965,1.974,50.996,39243.667,4235.601,9371.005,1008.259,7402.074,22016.939,0,0,0,0,0,183:40:00,36:20:00,01:00,02:20,379:05:00,643:40:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,32,850171.68,806753.371,14057.13,86914.5,48154.05,9196.95,29563.5,0.0,0,31533.112,0.0,0.0,79.004,95.831,95.812,27.371,12.629,13.355,16.286,13.353,81.991,2.044,51.024,43418.309,4755.391,10121.1,1081.343,7882.15,23839.984,0,0,0,0,0,186:55:00,37:35:00,01:00,02:55,383:55:00,664:55:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,33,914642.46,867145.148,15188.13,94025.1,52792.6,9443.35,31789.15,0.0,0,34203.236,0.0,0.0,78.949,95.765,95.691,27.619,12.738,13.382,16.317,13.372,81.951,2.088,50.98,47497.312,5274.238,10970.24,1137.003,8382.934,25764.415,0,0,0,0,0,191:05:00,38:00:00,01:00,06:15,383:55:00,672:50:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,34,975899.61,924738.639,16262.81,100957.0,55891.5,9528.45,35537.05,0.0,0,36765.069,0.0,0.0,78.902,95.618,95.543,27.889,12.828,13.437,16.38,13.426,81.966,2.147,51.023,51160.971,5844.654,11735.392,1191.445,8894.43,27665.921,0,0,0,0,0,200:25:00,39:30:00,01:00,09:15,383:55:00,686:40:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,35,1034302.74,979407.121,17304.81,107177.25,59022.3,9757.85,38397.1,0.0,0,39353.867,0.0,0.0,78.822,95.623,95.475,27.988,12.849,13.391,16.355,13.371,81.755,2.165,51.074,54895.619,6267.185,12494.307,1265.628,9306.81,29333.93,0,0,0,0,0,211:30:00,39:50:00,01:00,09:15,383:55:00,698:05:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,36,1090325.06,1031311.556,18342.26,112270.45,61515.85,9985.7,40768.9,0.0,0,41584.29,0.0,0.0,78.639,95.55,95.372,28.07,12.863,13.342,16.324,13.317,81.579,2.2,51.103,59013.504,6732.054,13214.841,1377.934,9751.489,31076.318,0,0,0,0,0,218:25:00,42:35:00,01:00,09:15,383:55:00,714:45:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,37,1147817.15,1085204.147,19447.87,117703.3,64118.95,10280.35,43304.0,0.0,0,43933.461,0.0,0.0,78.514,95.308,95.254,28.183,12.884,13.283,16.285,13.275,81.517,2.237,51.153,62613.003,7236.153,13955.98,1438.028,10123.388,32753.549,0,0,0,0,0,231:10:00,43:40:00,01:00,09:15,383:55:00,728:35:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,38,1199160.48,1133855.128,20435.24,122115.4,66095.15,10818.65,45201.6,0.0,0,46551.208,0.0,0.0,78.291,95.102,95.175,28.332,12.906,13.188,16.226,13.198,81.339,2.246,51.292,65305.352,7630.829,14758.509,1491.959,10448.565,34329.862,0,0,0,0,0,245:20:00,45:55:00,01:00,09:15,383:55:00,747:20:00
ingenio presidente benito juarez s.a. de c.v.,2012-2013,39,1237209.3,1169791.286,20923.23,125914.85,66527.1,12633.65,46143.15,610.95,0,49870.153,109.185415,115.478,77.752,95.059,95.135,28.38,12.902,13.071,16.136,13.082,81.073,2.241,51.375,67418.014,7867.794,15815.197,1540.721,10755.01,35978.722,0,0,0,0,0,258:10:00,46:30:00,01:00,32:55:00,393:40:00,794:10:00
ingenio de puga s.a.,2012-2013,10,17650.0,17650.0,181.0,253.75,253.75,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108602,132061,0,0,240663,00:00,00:00,00:00,00:00,00:00,00:00
ingenio de puga s.a.,2012-2013,11,64350.0,61231.82,647.4,3598.9,278.1,0.0,3320.8,0.0,0,1431.474,0.0,0.0,71.901,95.601,95.199,28.61,12.9,10.69,13.66,10.64,77.91,1.79,52.29,3118.18,330.291,907.078,158.102,537.52,1932.991,108602,334009,0,0,442611,39:15:00,01:00,00:00,42:30:00,00:00,82:45:00
ingenio de puga s.a.,2012-2013,12,112650.0,106902.48,1291.8,7533.4,2901.35,0.0,4632.05,0.0,0,3446.226,0.0,0.0,73.988,96.825,95.386,28.029,12.68,10.73,13.65,10.57,77.43,1.77,52.14,5747.52,557.806,1460.352,232.664,893.671,3144.493,108602,338973,0,0,447575,44:45:00,01:00,00:00,72:15:00,00:00,118:00:00
ingenio de puga s.a.,2012-2013,13,161200.0,152251.126,1828.2,11756.05,6286.55,0.0,5469.5,0.0,0,5478.412,0.0,0.0,75.299,96.998,95.49,28.081,12.73,10.83,13.8,10.66,77.24,1.74,52.07,8948.874,787.054,2041.376,296.376,1185.764,4310.57,108602,338973,0,0,447575,48:30:00,01:10,00:00,101:55:00,00:00,151:35:00
ingenio de puga s.a.,2012-2013,14,198620.0,187281.476,2239.2,15023.5,7288.7,0.0,7734.8,0.0,0,7228.063,0.0,0.0,75.932,96.904,95.541,28.129,12.79,10.85,13.89,10.7,77.05,1.72,51.99,11338.524,961.042,2478.14,357.029,1391.346,5187.557,108602,338973,0,0,447575,50:15:00,0.083333333,00:00,115:30:00,48:00:00,215:45:00
ingenio de puga s.a.,2012-2013,15,244270.0,229982.971,2782.2,19303.15,11103.7,0.0,8199.45,0.0,0,9194.587,0.0,0.0,76.59,96.778,95.566,28.322,12.91,10.88,13.96,10.74,76.94,1.7,51.87,14287.029,1178.188,2989.881,452.302,1600.531,6220.902,108602,338973,0,0,447575,51:10:00,0.083333333,00:00,135:10:00,65:05:00,253:25:00
ingenio de puga s.a.,2012-2013,16,295750.0,279528.671,3544.5,24424.1,14330.0,0.0,10094.1,0.0,0,11095.114,0.0,0.0,77.885,97.209,95.696,28.321,12.912,11.204,14.25,11.03,77.387,1.7,51.88,16221.329,1426.252,3525.485,574.8,1801.667,7328.204,108602,338973,0,0,447575,54:00:00,0.083333333,00:00,153:05:00,65:05:00,274:10:00
ingenio de puga s.a.,2012-2013,17,349650.0,332370.0,4315.2,30689.15,18634.15,0.0,12055.0,0.0,0,13249.984,0.0,0.0,79.06,97.493,95.789,28.498,13.011,11.591,14.61,11.39,77.959,1.71,51.82,17280.0,1706.648,4120.956,687.81,1971.213,8486.627,108602,338973,0,0,447575,66:05:00,0.083333333,00:00,157:60,65:05:00,291:10:00
ingenio de puga s.a.,2012-2013,18,403950.0,385282.559,5021.9,37270.0,24852.8,0.0,12417.2,0.0,0,15441.959,0.0,0.0,80.07,98.093,95.959,28.274,12.913,11.931,14.86,11.67,78.518,1.71,51.83,18667.441,1947.49,4782.69,799.099,2075.808,9605.087,108602,338973,0,0,447575,70:40:00,0.083333333,00:00,161:00:00,65:50:00,297:55:00
ingenio de puga s.a.,2012-2013,19,455050.0,435261.138,5669.5,43882.65,29163.85,0.0,14718.8,0.0,0,17654.095,0.0,0.0,80.768,98.326,96.037,28.333,12.932,12.195,15.09,11.91,78.93,1.71,51.87,19788.862,2199.451,5402.974,914.363,2155.852,10672.64,108602,338973,0,0,447575,77:25:00,15:10,00:00,164:40:00,65:05:00,322:20:00
ingenio de puga s.a.,2012-2013,20,511250.0,490087.422,6424.1,50356.75,32996.3,0.0,17360.45,0.0,0,19936.505,0.0,0.0,81.335,98.588,96.109,28.388,12.967,12.439,15.29,12.13,79.303,1.71,51.85,21162.578,2474.424,6110.683,1037.926,2246.856,11869.889,108602,338973,0,0,447575,80:45:00,16:03,00:00,165:40:00,65:50:00,328:05:00
