ingenio,zafra,semana,cana_molida_bruta,cana_molida_neta,superficie_cosechada,azucar_total,azucar_refinada,azucar_estandar,azucar_blanca_especial,azucar_mascabado,alcohol_96_producido,miel_final_85_brix,karbe_cana_bruta,karbe_cana_neta,eficiencia_fabrica,extraccion_jugo_mezclado,extraccion_pol_pol_cana,bagazo_cana,fibra_cana,pol_cana,brix_jugo_mezclado,pol_jugo_mezclado,pza_aparente_jugo_mezclado,pol_bagazo,humedad_bagazo,materia_extrana,perdidas_bagazo,perdidas_miel_final,perdidas_cachaza,perdidas_indeterminadas,perdidas_totales,petroleo_pruebas,petroleo_molienda,petroleo_liquidacion,petroleo_fabrica_alcohol,petroleo_total,tiempo_perdido_fabrica,tiempo_perdido_personal,tiempo_perdido_festivos,tiempo_perdido_campo,tiempo_perdido_lluvias,tiempo_perdido_total,pol_porcentaje_fibra,cana_cosechada_mecanicamente,cana_quemada,kg_vapor_kg_cana,energia_electrica_ton_cana,rendimiento_campo,rendimiento_fabrica
la joya,2017-2018,24,496796.668,478021.822,8417.01,47619.65,0.0,47619.65,0.0,0.0,0,18413.9,0.0,104.511,81.3660894,93.8750612,96.3694782,23.62006,11.534,11.886,14.95,12.202,81.62,1.827,48.5,18774.846,2143.848,6379.485,969.208,1510.914,11003.455,0.0,0.0,0,0,0.0,144.19,5.49,63.25,68.35,276.06,558.14,103.051,36.5629672,93.812,0.5628902,12758135.0,59.022939,9.5853
la joya,2017-2018,25,537990.015,517092.969,9493.24,52205.15,0.0,52205.15,0.0,0.0,0,20130.841,0.0,105.329,81.5966499,94.1551358,96.3216701,23.807592,11.607,11.962,14.97,12.237,81.749,1.848,48.55,20897.046,2367.205,6868.885,1046.601,1560.87,11843.561,0.0,0.0,0,0,0.0,152.01,7.11,63.25,71.45,276.06,570.28,103.06,36.4134044,93.841,0.5604472,13826168.0,56.670853,9.7037
la joya,2017-2018,26,569474.638,547157.472,10377.69,55665.5,0.0,55665.5,0.0,0.0,0,21451.104,0.0,106.057,81.76348,94.3578132,96.3093766,23.9198242,11.656,12.038,15.015,12.287,81.83,1.857,48.56,22317.166,2530.012,7260.495,1104.331,1606.746,12501.584,0.0,0.0,0,0,0.0,158.48,7.37,99.35,76.25,276.06,618.31,103.279,36.1373869,93.874,0.5294916,14678374.0,54.874893,9.7748
la joya,2017-2018,27,608496.395,584592.189,11383.2,59888.5,0.0,59888.5,0.0,0.0,0,23144.761,0.0,106.573,81.867156,94.2397978,96.2879299,24.0698427,11.718,12.096,15.093,12.359,81.884,1.865,48.6,23904.206,2732.206,7766.181,1177.218,1670.772,13346.377,0.0,0.0,0,0,0.0,170.15,8.48,99.35,83.13,276.06,637.57,103.227,35.7012238,93.89,0.0,15732475.0,53.455653,9.842
la joya,2017-2018,28,644868.494,619288.192,11938.7,63924.9,0.0,63924.9,0.0,0.0,0,24733.593,0.0,107.038,81.9549376,94.1606209,96.2658849,24.1668349,11.76,12.144,15.157,12.416,81.916,1.876,48.6,25580.302,2924.406,8233.598,1241.027,1733.13,14132.161,0.0,0.0,0,0,0.0,179.49,9.5,99.35,100.56,277.41,667.51,103.269,35.6835837,93.972,0.5320869,16749991.0,54.014967,9.9128
la joya,2017-2018,29,680979.893,654011.263,12794.2,67810.3,0.0,67810.3,0.0,0.0,0,26284.292,0.0,107.353,82.0343808,94.1250876,96.2397108,24.2776535,11.804,12.187,15.218,12.461,81.881,1.888,48.63,26968.63,3120.642,8691.122,1315.172,1782.634,14909.57,0.0,0.0,0,0,0.0,187.44,20.26,99.35,101.09,289.41,698.35,103.242,35.3430547,94.017,0.5406372,17709727.0,53.225672,9.9577
la joya,2017-2018,30,721239.489,692365.742,13633.2,71990.85,0.0,71990.85,0.0,0.0,0,27815.978,0.0,107.705,82.0749728,94.078166,96.2014662,24.3514401,11.828,12.227,15.278,12.503,81.837,1.907,48.64,28873.747,3349.722,9207.192,1404.536,1845.672,15807.122,0.0,0.0,0,0,0.0,196.5,20.54,99.35,104.54,289.41,711.54,103.368,35.5862586,94.105,0.547764,18774646.0,52.903169,9.9815
la joya,2017-2018,31,757926.209,727190.092,14338.2,76142.6,0.0,76142.6,0.0,0.0,0,29253.98,0.0,108.011,82.1323049,94.0228345,96.1630293,24.4530763,11.867,12.26,15.325,12.54,81.823,1.924,48.66,30736.117,3565.516,9674.91,1477.247,1885.945,16603.618,0.0,0.0,0,0,0.0,205.01,21.14,99.35,120.01,289.41,735.32,103.316,35.7357295,94.1556,0.5540962,19792030.0,52.860624,10.0461
la joya,2017-2018,32,792330.001,759940.924,15113.7,79879.6,0.0,79879.6,0.0,0.0,0,30586.38,0.0,108.291,82.1719826,94.0022269,96.1542823,24.5258796,11.887,12.29,15.367,12.571,81.81,1.927,48.72,32389.077,3744.852,10139.045,1541.789,1934.749,17360.435,0.0,0.0,0,0,0.0,209.58,21.14,99.35,143.18,289.41,763.46,103.393,34.5909333,94.285,0.5550314,20770459.0,52.424621,10.0816
la joya,2017-2018,33,825170.729,0.0,15715.179,83422.85,0.0,83422.85,0.0,0.0,0,32032.587,0.0,0.0,82.132,0.0,0.0,0.0,11.908,12.307,15.4,0.0,81.776,0.0,48.793,0.0,3927.813,10586.94,1592.58,2029.92,18137.253,0.0,0.0,0,0,0.0,215.31,21.14,99.35,172.19,289.41,798.2,0.0,0.0,0.0,0.0,0.0,52.507879,10.1097
la joya,2017-2018,34,831122.349,796874.21,15637.43,84343.65,0.0,84343.65,0.0,0.0,0,32464.757,0.0,108.411,82.0801905,93.939167,96.1271293,24.6231715,11.911,12.306,15.404,12.593,81.75,1.936,48.8,34248.139,3961.248,10692.338,1605.153,2070.007,18328.746,0.0,0.0,0,0,0.0,216.56,21.14,99.35,183.19,289.41,810.45,103.323,34.9734272,94.482,0.5605721,21984454.0,53.149548,10.1481
la margarita,2017-2018,7,66408.0,64420.061,1002.04,5883.0,0.0,0.0,0.0,0.0,0,1843.443,0.0,107.887,81.2596538,97.1455819,95.3342502,28.4834674,13.667,12.464,14.795,12.232,82.674,2.042,48.92,1987.939,386.193,804.012,85.906,275.061,1551.172,0.0,0.0,0,0,0.0,4.07,0.07,0.0,2.36,0.0,6.5,91.201,0.0,89.1618103,0.3919407,1594167.0,66.272803,8.8588
la margarita,2017-2018,8,108061.0,104840.92,1594.46,10168.7,0.0,0.0,0.0,0.0,0,3252.527,0.0,107.095,81.6398041,96.8401431,95.2431865,28.7703519,13.767,12.414,14.84,12.21,82.275,2.053,49.0,3165.08,638.135,1279.095,137.526,408.292,2463.048,0.0,0.0,0,0,0.0,6.41,0.32,0.0,4.01,8.45,19.59,90.174,0.0,92.2800688,0.4280268,2625279.0,67.772788,9.4101
la margarita,2017-2018,9,146193.0,141838.822,2188.67,14009.05,0.0,3742.35,0.0,0.0,0,4849.975,0.0,106.785,81.7278902,96.9059148,95.268193,28.9477861,13.897,12.421,14.912,12.211,81.889,2.03,48.82,4354.176,859.238,1735.623,196.224,526.899,3317.984,0.0,0.0,0,0,0.0,19.17,0.32,0.0,4.31,20.25,44.45,89.38,0.0,94.254,0.4399253,3597702.0,66.795359,9.5825
la margarita,2017-2018,10,188088.0,182504.116,2845.3,18838.25,0.0,8560.95,0.0,0.0,0,6468.533,0.0,108.036,82.1344663,97.0020405,95.2797881,28.9629689,13.92,12.554,15.023,12.331,82.08,2.046,48.74,5583.882,1114.522,2201.981,260.857,640.988,4218.348,0.0,0.0,0,0,0.0,25.27,0.32,0.0,4.46,20.25,51.1,90.186,0.0,95.5132596,0.43855,4662268.0,66.104804,10.0156
la margarita,2017-2018,11,231231.0,224386.509,3503.19,23767.35,0.0,13490.05,0.0,0.0,0,7954.547,0.0,109.685,82.5319605,97.0663276,95.2984278,29.0218037,13.966,12.719,15.142,12.487,82.469,2.06,48.7,6844.489,1382.75,2670.593,325.957,758.107,5137.407,0.0,0.0,0,0,0.0,33.06,0.32,0.0,4.57,20.25,59.0,91.07,0.0,96.3398056,0.4453296,5724300.0,66.00584,10.2786
la margarita,2017-2018,12,275662.0,267483.876,4232.35,28875.1,0.0,18597.8,0.0,0.0,0,9448.341,0.0,111.096,82.8639607,97.1962755,95.312791,29.0335012,13.954,12.856,15.234,12.607,82.757,2.076,48.76,8178.122,1661.148,3145.086,388.724,878.049,6073.007,0.0,0.0,0,0,0.0,35.5,0.37,0.0,5.5,20.25,62.42,92.133,0.0,96.9234987,0.4461115,6818556.0,65.132136,10.4748
la margarita,2017-2018,13,313850.0,304511.984,4872.98,33337.85,0.0,23060.55,0.0,0.0,0,11113.377,0.0,111.861,83.0355894,97.2941615,95.333522,29.0672251,13.986,12.943,15.316,12.682,82.806,2.078,48.71,9338.014,1895.627,3565.435,438.452,991.794,6891.308,0.0,0.0,0,0,0.0,46.36,0.47,0.0,6.08,35.27,88.58,92.541,0.0,97.2943245,0.450333,7810653.0,64.406174,10.6222
la margarita,2017-2018,14,342761.0,332544.533,5333.2,36434.05,0.0,26156.75,0.0,0.0,0,12272.707,0.0,112.162,83.0256786,97.4115853,95.347331,29.1014118,13.991,12.982,15.355,12.707,82.751,2.076,48.74,10216.465,2070.286,3919.93,497.204,1065.591,7553.011,0.0,0.0,0,0,0.0,49.46,30.35,0.0,6.33,56.53,143.47,92.785,0.0,97.4399014,0.4575754,8565128.0,64.269294,10.6295
la margarita,2017-2018,15,386495.0,374885.03,6038.841,41613.8,0.0,31336.5,0.0,0.0,0,13829.215,0.0,113.209,83.219644,97.5652769,95.3611197,29.0970613,13.975,13.085,15.423,12.789,82.923,2.086,48.78,11609.968,2345.931,4404.533,570.546,1164.983,8485.993,0.0,0.0,0,0,0.0,52.59,30.42,0.0,7.57,56.53,148.31,93.628,0.2407861,97.4525675,0.4583086,9654211.0,64.001519,10.7669
la margarita,2017-2018,16,430337.0,417293.215,6759.314,46920.25,0.0,36642.95,0.0,0.0,0,15565.832,0.0,114.274,83.4012822,97.6434269,95.3764561,29.0809998,13.961,13.185,15.491,12.879,83.134,2.096,48.81,13043.783,2623.347,4934.259,631.776,1228.528,9417.91,0.0,0.0,0,0,0.0,59.41,30.52,0.0,8.09,56.53,155.35,94.439,0.521786,97.3031468,0.4594283,10715766.0,63.66578,10.9031
la margarita,2017-2018,17,463302.0,449219.657,7309.908,51187.25,0.0,40839.95,0.0,0.0,0,16777.373,0.0,115.015,83.5434804,97.7212535,95.4058327,29.0505631,13.935,13.255,15.538,12.941,83.283,2.096,48.86,14082.341,2821.222,5304.268,689.773,1290.466,10105.729,0.0,0.0,0,0,0.0,60.26,30.52,0.0,8.09,101.53,201.2,95.115,0.5644446,97.269361,0.4605247,11537424.0,63.380004,11.0483
la margarita,2017-2018,18,494024.0,478938.347,7810.944,54708.35,0.0,44143.85,0.0,0.0,0,17954.181,0.0,115.356,83.558498,97.6879028,95.4129578,29.126522,13.962,13.295,15.595,12.985,83.267,2.094,48.91,15085.651,3012.799,5688.367,736.496,1361.204,10798.866,0.0,0.0,0,0,0.0,65.02,31.17,0.0,8.33,145.14,250.06,95.223,0.6537998,97.2492762,0.4605748,12357926.0,63.247668,11.074
la margarita,2017-2018,19,527233.109,511074.505,8339.043,58665.85,0.0,48101.35,0.0,0.0,0,19099.395,0.0,115.844,83.6472186,97.6694711,95.4108707,29.1660025,13.976,13.345,15.641,13.037,83.352,2.1,48.92,16158.602,3228.959,6039.521,798.633,1438.852,11505.965,0.0,0.0,0,0,0.0,77.28,31.17,0.0,9.18,176.32,294.35,95.486,0.7565832,97.2783921,0.463286,13237895.0,63.224654,11.1271
la margarita,2017-2018,20,567583.109,550157.675,8923.855,63355.75,0.0,52791.25,0.0,0.0,0,20376.565,0.0,116.242,83.7335956,97.7233741,95.4136996,29.2259155,13.993,13.386,15.67,13.07,83.406,2.101,48.97,17425.432,3484.564,6495.822,885.797,1492.634,12358.817,0.0,0.0,0,0,0.0,79.55,31.17,0.0,9.53,182.29,303.34,95.665,0.8046432,97.3695449,0.4650574,14259119.0,63.602905,11.1623
la margarita,2017-2018,21,610607.109,591726.283,9590.639,68569.35,0.0,58004.85,0.0,0.0,0,21762.601,0.0,116.917,83.8569964,97.7101935,95.409158,29.3073913,14.028,13.451,15.717,13.134,83.569,2.107,48.98,18880.824,3770.661,6930.557,984.472,1573.252,13258.942,0.0,0.0,0,0,0.0,85.18,31.37,0.0,11.03,182.51,310.49,95.889,1.0381453,97.2651641,0.4655542,15318031.0,63.666989,11.2297
la margarita,2017-2018,22,651701.109,631409.132,10290.339,73690.3,0.0,63125.8,0.0,0.0,0,23106.63,0.0,117.676,83.9660747,97.8062385,95.4106109,29.3121542,14.019,13.521,15.752,13.19,83.733,2.117,49.02,20291.975,4044.059,7350.161,1064.801,1669.669,14128.69,0.0,0.0,0,0,0.0,97.44,31.37,0.0,11.3,182.51,323.42,96.448,1.2492541,95.6246111,0.4656282,16380539.0,63.331354,11.3073
la margarita,2017-2018,23,695558.109,673822.286,11029.112,79115.3,0.0,68550.8,0.0,0.0,0,24532.846,0.0,118.48,84.0533964,97.8749498,95.403033,29.3143745,14.005,13.599,15.806,13.256,83.865,2.133,49.05,21735.821,4348.273,7823.058,1149.477,1763.074,15083.882,0.0,0.0,0,0,0.0,100.57,31.37,0.0,12.24,182.51,327.49,97.1,1.3826874,95.6664718,0.4703879,17532667.0,63.065649,11.3743
la margarita,2017-2018,24,732700.409,709740.71,11705.731,83748.95,0.0,73184.45,0.0,0.0,0,25720.115,0.0,119.001,84.101072,97.8853801,95.3913568,29.3317541,14.002,13.65,15.845,13.303,83.953,2.145,49.07,22959.697,4609.41,8209.426,1215.971,1866.748,15901.555,0.0,0.0,0,0,0.0,114.0,31.37,0.0,14.09,199.48,359.34,97.486,1.4714561,95.7234733,0.4731807,18570917.0,62.593306,11.4301
la margarita,2017-2018,25,775191.409,750857.023,12469.722,89234.25,0.0,78669.75,0.0,0.0,0,27022.072,0.0,119.726,84.1889385,97.9329792,95.3843777,29.2964084,13.975,13.722,15.901,13.365,84.048,2.162,49.08,24334.384,4909.705,8629.611,1295.85,1983.277,16818.443,0.0,0.0,0,0,0.0,119.36,31.37,0.0,15.24,202.4,369.17,98.189,1.5233401,95.8249503,0.4748152,19716502.0,62.165893,11.5112
la margarita,2017-2018,26,814853.979,789263.89,13171.191,94376.7,0.0,83812.2,0.0,0.0,0,28358.27,0.0,120.467,84.2460597,97.976639,95.3855627,29.2800562,13.956,13.798,15.968,13.433,84.128,2.175,49.11,25590.087,5188.267,9038.729,1373.794,2112.223,17713.013,0.0,0.0,0,0,0.0,130.56,31.37,0.0,16.11,208.45,387.29,98.87,1.5395714,95.9373816,0.4765951,20815014.0,61.866385,11.582
la margarita,2017-2018,27,859033.979,832052.633,13948.577,100080.0,0.0,89515.5,0.0,0.0,0,29826.608,0.0,121.115,84.2817832,97.9371931,95.3815612,29.3109562,13.962,13.868,16.043,13.506,84.184,2.185,49.12,26981.344,5501.887,9514.276,1458.306,2250.424,18724.893,0.0,0.0,0,0,0.0,133.19,31.37,0.0,16.35,208.45,390.16,99.322,1.5529316,96.0530355,0.4775687,21981176.0,61.585778,11.6502
la margarita,2017-2018,28,900826.979,872508.234,14686.919,105475.45,0.0,94910.95,0.0,0.0,0,31298.912,0.0,121.628,84.3028561,97.8786843,95.3751056,29.364919,13.978,13.924,16.109,13.568,84.227,2.193,49.14,28318.743,5801.124,9945.067,1546.852,2396.274,19689.317,0.0,0.0,0,0,0.0,141.42,31.42,0.0,18.13,208.45,400.22,99.614,1.5807209,96.1360589,0.4785785,23126668.0,61.335326,11.7087
la margarita,2017-2018,29,942987.979,913337.545,15505.4,111000.4,0.0,100435.9,0.0,0.0,0,32712.039,0.0,122.14,84.3211298,97.8179237,95.363807,29.4168149,13.996,13.982,16.176,13.631,84.264,2.204,49.15,29650.432,6112.612,10386.676,1635.044,2537.542,20671.874,0.0,0.0,0,0,0.0,150.56,31.42,0.0,18.23,208.45,409.46,99.896,1.5911012,96.3007778,0.4806039,24258712.0,60.816746,11.7711
la margarita,2017-2018,30,979996.739,949200.615,16217.702,115958.25,0.0,105393.75,0.0,0.0,0,34041.863,0.0,122.385,84.3186252,97.7106279,95.3585927,29.4542228,14.008,14.012,16.232,13.675,84.246,2.208,49.17,30796.122,6373.621,10786.507,1709.113,2664.549,21533.79,0.0,0.0,0,0,0.0,152.05,31.42,0.0,20.36,231.34,435.57,100.028,1.5761491,96.4657035,0.481834,25256557.0,60.427595,11.8325
la margarita,2017-2018,31,1016023.739,984109.3,16912.333,119867.55,0.0,109303.05,0.0,0.0,0,35210.899,0.0,122.107,84.2344004,97.5890818,95.3408052,29.572647,14.062,13.999,16.265,13.676,84.087,2.206,49.18,31914.437,6626.874,11221.68,1803.677,2771.514,22423.745,0.0,0.0,0,0,0.0,153.27,31.47,0.0,21.21,250.46,457.21,99.549,1.5609183,96.618813,0.4817877,26233326.0,60.075906,11.7977
la margarita,2017-2018,32,1058250.739,1025028.273,17728.921,124674.15,0.0,114109.65,0.0,0.0,0,36674.268,0.0,121.924,84.2306741,97.4571643,95.3256278,29.6536036,14.098,13.989,16.287,13.683,84.012,2.205,49.18,33222.464,6919.716,11656.516,1906.345,2861.566,23344.143,0.0,0.0,0,0,0.0,160.53,32.08,0.0,22.2,250.46,466.07,99.225,1.5400605,96.7780309,0.4810814,27338944.0,59.690645,11.7811
la margarita,2017-2018,33,1098587.739,0.0,18443.921,129351.75,0.0,118787.25,0.0,0.0,0,38091.867,0.0,0.0,84.192,0.0,0.0,0.0,14.147,13.968,16.295,0.0,83.944,0.0,49.187,0.0,7217.721,12095.451,2010.416,2933.23,24256.817,0.0,0.0,0,0,0.0,162.52,32.13,0.0,23.15,262.03,480.23,0.0,0.0,0.0,0.0,0.0,59.563676,11.7743
la margarita,2017-2018,34,1118274.946,1083161.025,19153.64,131951.55,0.0,121387.05,0.0,0.0,0,39099.504,0.0,121.435,84.1310851,97.2276175,95.2785891,29.8217052,14.173,13.95,16.296,13.67,83.886,2.209,49.19,35113.921,7365.268,12235.19,2061.477,3093.121,24755.056,0.0,0.0,0,0,0.0,163.08,32.13,0.0,26.02,267.28,488.51,98.427,1.5456879,94.1904931,0.4817346,29093348.0,58.38446,11.7995
lazaro cardenas,2017-2018,10,19580.0,19188.4,247.27,1727.75,0.0,1727.75,0.0,0.0,0,281.889,0.0,105.847,81.439,93.998,95.207,26.528,11.872,12.254,15.128,12.411,82.045,2.214,51.981,391.6,115.024,271.286,16.91,42.125,445.345,0.0,0.0,0,0,0.0,8.45,2.3,0.0,4.05,0.0,15.2,103.219,0.0,100.0,0.521,569616.0,79.184696,8.824
lazaro cardenas,2017-2018,11,33620.0,32946.436,424.9,3206.5,0.0,3206.5,0.0,0.0,0,783.014,0.0,106.846,82.694,94.124,95.216,26.303,11.868,12.345,15.166,12.488,82.342,2.245,51.6,673.564,198.554,422.678,21.819,75.239,718.29,0.0,0.0,0,0,0.0,23.5,2.3,0.0,5.4,0.0,32.0,104.017,0.773,100.0,0.509,985046.0,79.124499,9.5374
lazaro cardenas,2017-2018,12,47650.0,46689.499,600.9,4691.85,0.0,4691.85,0.0,0.0,0,1301.183,0.0,107.593,83.482,95.336,95.281,26.125,11.891,12.43,15.082,12.422,82.368,2.245,51.213,960.501,279.444,563.129,32.034,103.72,978.328,0.0,0.0,0,0,0.0,36.1,2.3,0.0,6.45,7.25,52.5,104.532,1.449,100.0,0.507,1382758.0,79.29772,9.8464
lazaro cardenas,2017-2018,13,59850.0,58642.793,761.1,6240.85,0.0,6240.85,0.0,0.0,0,1770.992,0.0,108.566,84.003,96.235,95.401,25.954,11.874,12.537,15.082,12.429,82.41,2.219,51.016,1207.207,344.694,686.854,41.24,127.517,1200.305,0.0,0.0,0,0,0.0,56.35,2.3,0.0,23.2,7.25,89.5,105.582,1.84,100.0,0.506,1763424.0,78.636184,10.4274
lazaro cardenas,2017-2018,14,73940.0,72422.886,931.3,7789.95,0.0,7789.95,0.0,0.0,0,2315.225,0.0,109.849,84.468,96.76,95.535,25.859,11.913,12.671,15.155,12.512,82.564,2.183,50.752,1517.114,417.383,830.735,53.007,154.064,1455.189,0.0,0.0,0,0,0.0,57.35,3.0,0.0,38.0,7.25,106.0,106.37,2.471,100.0,0.506,2176398.0,79.394394,10.5355
lazaro cardenas,2017-2018,15,88180.0,86370.087,1103.3,9417.95,0.0,9417.95,0.0,0.0,0,2867.301,0.0,111.038,84.781,96.988,95.576,25.986,11.984,12.796,15.234,12.611,82.786,2.174,50.712,1809.913,498.073,973.453,65.69,180.085,1717.3,0.0,0.0,0,0,0.0,59.05,4.0,0.0,52.55,7.25,123.25,106.781,2.532,100.0,0.509,2595132.0,79.923864,10.6803
lazaro cardenas,2017-2018,16,102575.0,100469.275,1291.75,11068.75,0.0,11068.75,0.0,0.0,0,3380.594,0.0,112.142,85.036,97.115,95.598,26.11,12.06,12.911,15.311,12.711,83.018,2.172,50.639,2105.725,581.583,1115.147,78.676,206.289,1981.695,0.0,0.0,0,0,0.0,64.2,4.2,0.0,64.45,7.25,140.5,107.057,2.574,100.0,0.512,3007124.0,79.40778,10.7908
lazaro cardenas,2017-2018,17,113230.0,110902.611,1444.6,12104.9,447.0,11657.9,0.0,0.0,0,3698.324,0.0,112.873,85.197,97.197,95.667,26.135,12.107,12.986,15.368,12.783,83.177,2.147,50.527,2327.389,635.248,1227.283,88.478,225.558,2176.567,0.0,0.0,0,0,0.0,91.15,4.2,0.0,65.3,36.2,197.25,107.261,2.659,100.0,0.517,3368924.0,78.381558,10.6905
lazaro cardenas,2017-2018,18,127530.0,124906.815,1653.6,13709.4,2052.0,11657.4,0.0,0.0,0,4078.421,0.0,113.037,85.295,97.19,95.763,26.213,12.176,12.995,15.362,12.806,83.362,2.094,50.464,2623.185,700.167,1383.612,101.156,252.161,2437.096,0.0,0.0,0,0,0.0,103.05,4.2,0.0,67.25,47.25,222.15,106.727,2.79,100.0,0.523,3849948.0,77.122641,10.7499
lazaro cardenas,2017-2018,19,141445.0,138557.823,1829.6,15325.9,3668.5,11657.4,0.0,0.0,0,4569.475,0.0,113.178,85.379,97.15,95.849,26.28,12.222,13.004,15.361,12.831,83.533,2.048,50.464,2887.177,761.378,1536.584,113.714,277.63,2689.306,0.0,0.0,0,0,0.0,112.3,4.2,0.0,80.3,54.1,251.3,106.394,2.78,100.0,0.528,4331576.0,77.309247,10.8352
lazaro cardenas,2017-2018,20,154525.0,151346.608,2004.85,16793.15,5135.75,11657.4,0.0,0.0,0,5096.611,0.0,113.333,85.478,97.142,95.909,26.291,12.257,13.011,15.353,12.847,83.676,2.019,50.384,3178.392,820.365,1671.731,126.046,301.555,2919.697,0.0,0.0,0,0,0.0,112.3,4.2,0.0,96.3,77.4,291.0,106.153,2.777,100.0,0.531,4794136.0,77.075591,10.8675
lazaro cardenas,2017-2018,21,168050.0,164589.375,2195.5,18238.45,6581.05,11657.4,0.0,0.0,0,5596.52,0.0,113.357,85.501,97.111,95.943,26.368,12.308,13.008,15.337,12.853,83.802,1.996,50.352,3460.625,884.633,1822.47,139.078,323.234,3169.415,0.0,0.0,0,0,0.0,118.55,4.2,0.0,125.3,77.4,326.25,105.683,2.915,100.0,0.532,5253450.0,76.542928,10.8529
lazaro cardenas,2017-2018,22,181205.0,177472.072,2384.35,19802.4,8145.0,11657.4,0.0,0.0,0,6041.709,0.0,113.566,85.528,97.057,95.977,26.431,12.358,13.025,15.348,12.882,83.931,1.978,50.293,3732.928,947.339,1969.595,151.309,347.638,3415.881,0.0,0.0,0,0,0.0,126.15,4.2,0.0,158.0,77.4,366.15,105.4,2.964,100.0,0.534,5729652.0,75.997651,10.9281
lazaro cardenas,2017-2018,23,194405.0,190402.565,2584.05,21443.4,9077.05,12366.35,0.0,0.0,0,6515.624,0.0,113.836,85.582,96.994,96.01,26.452,12.374,13.046,15.359,12.915,84.086,1.963,50.287,4002.435,1009.444,2112.057,163.149,371.897,3656.547,0.0,0.0,0,0,0.0,137.3,4.2,0.0,183.1,77.4,402.4,105.425,2.923,100.0,0.535,6174302.0,75.232677,11.0302
lazaro cardenas,2017-2018,24,205750.0,201515.515,2753.85,22765.85,9077.05,13688.8,0.0,0.0,0,6968.604,0.0,114.051,85.67,96.924,96.035,26.43,12.368,13.057,15.357,12.938,84.252,1.954,50.284,4234.485,1062.452,2221.967,173.227,392.007,3849.654,0.0,0.0,0,0,0.0,141.15,4.2,0.0,235.4,77.4,458.55,105.564,2.865,100.0,0.536,6532964.0,74.713582,11.0648
lazaro cardenas,2017-2018,25,217900.0,213405.205,2955.15,24230.85,9077.05,15153.8,0.0,0.0,0,7455.988,0.0,114.324,85.769,96.929,96.066,26.392,12.354,13.073,15.349,12.958,84.418,1.944,50.283,4494.795,1117.817,2340.22,184.251,411.531,4053.82,0.0,0.0,0,0,0.0,154.15,4.35,0.0,266.2,77.4,502.5,105.818,3.073,100.0,0.538,6922272.0,73.735681,11.1201
lazaro cardenas,2017-2018,26,228505.0,223785.289,3114.95,25522.95,9077.05,16445.9,0.0,0.0,0,7911.266,0.0,114.637,85.874,96.912,96.097,26.352,12.342,13.096,15.358,12.987,84.561,1.934,50.269,4719.711,1164.748,2441.708,193.744,427.07,4227.27,0.0,0.0,0,0,0.0,162.3,4.35,0.0,320.55,77.4,565.4,106.11,3.222,100.0,0.54,7273200.0,73.357517,11.1695
lazaro cardenas,2017-2018,27,238535.0,233602.294,3260.4,26657.15,9077.05,17580.1,0.0,0.0,0,8375.783,0.0,114.764,85.91,96.935,96.114,26.305,12.311,13.094,15.324,12.984,84.731,1.929,50.303,4932.706,1210.504,2544.496,203.637,442.23,4400.868,0.0,0.0,0,0,0.0,168.2,4.35,0.0,376.1,77.4,626.45,106.359,3.373,100.0,0.543,7629372.0,73.161268,11.1753
lazaro cardenas,2017-2018,28,245693.2,240390.427,3583.1,27707.7,9077.05,18630.65,0.0,0.0,0,9169.185,0.0,115.162,85.82,96.975,96.125,26.25,12.288,13.1,15.268,12.986,85.055,1.929,50.288,5302.773,1244.008,2630.036,222.267,467.726,4564.037,0.0,0.0,0,0,0.0,175.55,4.35,0.0,406.55,77.4,665.05,106.607,3.411,100.0,0.544,7905896.0,68.570009,11.2773
mahuixtlan,2017-2018,7,28165.696,27314.564,280.0,2604.3,0.0,2604.3,0.0,0.0,0,567.564247,103.065,106.2765438,84.50748,87.7485151,93.944794,26.39453,12.495936,12.122603,15.566975,12.978629,83.372839,2.781063,49.168215,851.132,206.749906,267.932987,19.661286,34.634834,528.979013,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,97.0123647,0.0,97.100617,0.281158,222470.0,100.591771,9.2463
mahuixtlan,2017-2018,8,47579.035,46128.673,501.0,4567.4,0.0,4567.4,0.0,0.0,0,1163.785259,102.567,105.7918766,84.362659,87.0268596,93.693826,26.949342,12.588461,12.071773,15.588992,12.996569,83.3701692,2.824807,49.745347,1450.362,362.203487,452.01887,31.57167,52.357493,898.15152,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9.4,0.0,9.4,95.8955428,0.0,96.175101,0.325963,367760.0,94.968133,9.5996
mahuixtlan,2017-2018,9,67151.172,65119.804,701.0,6815.05,0.0,6815.05,0.0,0.0,0,1852.198671,104.203,107.4535417,84.736412,88.0335194,93.763867,27.11649,12.626625,12.253929,15.621971,13.051572,83.5462567,2.818105,49.904546,2031.368,513.149973,628.768566,44.914576,69.155236,1255.988351,0.0,0.0,0,0,0.0,4.55,0.0,0.0,11.1,0.0,16.05,97.0483324,0.0,95.712007,0.35843,561510.0,95.793398,10.1488
